Продукт,Калорийность,Белки,Жиры,Углеводы 
        "Calories": "168 кКал",
        "Proteins": "2,66 г",
        "Fats": "5,22 г",
        "Urglevodi": "26,11 г"
    },
    {
        "Title": "Картофель-фри всех типов, с добавлением соли, замороженный, домашнего приготовления, после приготовления в духовке",
        "Calories": "158 кКал",
        "Proteins": "2,75 г",
        "Fats": "5,48 г",
        "Urglevodi": "23,55 г"
    },
    {
        "Title": "Картофель-фри всех типов, с добавлением соли, замороженный, неприготовленный",
        "Calories": "147 кКал",
        "Proteins": "2,24 г",
        "Fats": "4,66 г",
        "Urglevodi": "22,91 г"
    },
    {
        "Title": "Картофель-фри со стейком, с добавлением соли в процессе жарки, замороженный, до готовки (в сыром виде)",
        "Calories": "130 кКал",
        "Proteins": "2,19 г",
        "Fats": "3,39 г",
        "Urglevodi": "21,61 г"
    },
    {
        "Title": "Картофель-фри со стейком, с добавлением соли в процессе жарки, замороженный, после приготовления в духовке",
        "Calories": "148 кКал",
        "Proteins": "2,57 г",
        "Fats": "3,76 г",
        "Urglevodi": "24,38 г"
    },
    {
        "Title": "Картофель-фри, прессованный, замороженный, неприготовленный",
        "Calories": "260 кКал",
        "Proteins": "2,83 г",
        "Fats": "14,95 г",
        "Urglevodi": "27,25 г"
    },
    {
        "Title": "Картофель-фри, прессованный, замороженный, приготовленный без соли, после приготовления в духовке",
        "Calories": "333 кКал",
        "Proteins": "3,55 г",
        "Fats": "18,71 г",
        "Urglevodi": "36,48 г"
    },
    {
        "Title": "Картофель-фри, с добавлением соли в процессе жарки, замороженный, до готовки (в сыром виде)",
        "Calories": "163 кКал",
        "Proteins": "2,16 г",
        "Fats": "6,24 г",
        "Urglevodi": "23,29 г"
    },
    {
        "Title": "Картофель-фри, с добавлением соли в процессе жарки, замороженный, после приготовления в духовке",
        "Calories": "194 кКал",
        "Proteins": "2,9 г",
        "Fats": "6,76 г",
        "Urglevodi": "28,86 г"
    },
    {
        "Title": "Картофель-фри, фигурной или прямой порезки, с добавлением соли в процессе жарки, замороженный, до готовки (в сыром виде)",
        "Calories": "146 кКал",
        "Proteins": "2,34 г",
        "Fats": "4,99 г",
        "Urglevodi": "21,96 г"
    },
    {
        "Title": "Картофель-фри, фигурной или прямой порезки, с добавлением соли в процессе жарки, замороженный, после приготовления в духовке",
        "Calories": "161 кКал",
        "Proteins": "2,51 г",
        "Fats": "5,13 г",
        "Urglevodi": "25,2 г"
    },
    {
        "Title": "Картофель, замороженный целиком, вареный, без соли",
        "Calories": "65 кКал",
        "Proteins": "1,98 г",
        "Fats": "0,13 г",
        "Urglevodi": "13,12 г"
    },
    {
        "Title": "Картофель, замороженный целиком, вареный, без соли",
        "Calories": "63 кКал",
        "Proteins": "1,98 г",
        "Fats": "0,13 г",
        "Urglevodi": "12,53 г"
    },
    {
        "Title": "Картофель, запеченный в сметанном соусе по 1-244",
        "Calories": "114 кКал",
        "Proteins": "2,5 г",
        "Fats": "5,3 г",
        "Urglevodi": "13,8 г"
    },
    {
        "Title": "Картофель, запеченный с яйцом по 1-244",
        "Calories": "228 кКал",
        "Proteins": "4,7 г",
        "Fats": "14,5 г",
        "Urglevodi": "19,5 г"
    },
    {
        "Title": "Картофель, консервированный",
        "Calories": "44 кКал",
        "Proteins": "1,2 г",
        "Fats": "0,11 г",
        "Urglevodi": "8,49 г"
    },
    {
        "Title": "Картофель, консервированный, без добавления соли, сухой продукт без маринада",
        "Calories": "60 кКал",
        "Proteins": "1,4 г",
        "Fats": "0,2 г",
        "Urglevodi": "11,2 г"
    },
    {
        "Title": "Картофель, консервированный, сухой продукт без маринада",
        "Calories": "60 кКал",
        "Proteins": "1,41 г",
        "Fats": "0,21 г",
        "Urglevodi": "11,31 г"
    },
    {
        "Title": "Картофель, приготовленный в микроволновой печи  в кожуре, с солью, целиком",
        "Calories": "105 кКал",
        "Proteins": "2,44 г",
        "Fats": "0,1 г",
        "Urglevodi": "21,94 г"
    },
    {
        "Title": "Картофель, приготовленный в микроволновой печи в кожуре, без соли, целиком",
        "Calories": "105 кКал",
        "Proteins": "2,44 г",
        "Fats": "0,1 г",
        "Urglevodi": "21,94 г"
    },
    {
        "Title": "Картофель, приготовленный в микроволновой печи в кожуре, сердцевина, без соли",
        "Calories": "100 кКал",
        "Proteins": "2,1 г",
        "Fats": "0,1 г",
        "Urglevodi": "21,68 г"
    },
    {
        "Title": "Картофель, приготовленный в микроволновой печи в кожуре, сердцевина, с солью",
        "Calories": "100 кКал",
        "Proteins": "2,1 г",
        "Fats": "0,1 г",
        "Urglevodi": "21,68 г"
    },
    {
        "Title": "Картофель, приготовленный в микроволновой печи, только кожура, без  соли",
        "Calories": "132 кКал",
        "Proteins": "4,39 г",
        "Fats": "0,1 г",
        "Urglevodi": "24,13 г"
    },
    {
        "Title": "Картофель, приготовленный в микроволновой печи, только кожура, с солью",
        "Calories": "132 кКал",
        "Proteins": "4,39 г",
        "Fats": "0,1 г",
        "Urglevodi": "24,13 г"
    },
    {
        "Title": "Картофель, тушенный с грибами по 1-226",
        "Calories": "134 кКал",
        "Proteins": "2,5 г",
        "Fats": "7,7 г",
        "Urglevodi": "13,4 г"
    },
    {
        "Title": "Картофельная кожура, запеченая с солью",
        "Calories": "198 кКал",
        "Proteins": "4,29 г",
        "Fats": "0,1 г",
        "Urglevodi": "38,16 г"
    },
    {
        "Title": "Картофельная кожура, сырая",
        "Calories": "58 кКал",
        "Proteins": "2,57 г",
        "Fats": "0,1 г",
        "Urglevodi": "9,94 г"
    },
    {
        "Title": "Картофельное пюре по 1-208",
        "Calories": "75 кКал",
        "Proteins": "2,1 г",
        "Fats": "0,8 г",
        "Urglevodi": "14,7 г"
    },
    {
        "Title": "Картофельное пюре с молоком",
        "Calories": "83 кКал",
        "Proteins": "1,91 г",
        "Fats": "0,57 г",
        "Urglevodi": "16,07 г"
    },
    {
        "Title": "Картофельное пюре с молоком и маслом",
        "Calories": "113 кКал",
        "Proteins": "1,86 г",
        "Fats": "4,22 г",
        "Urglevodi": "15,31 г"
    },
    {
        "Title": "Картофельное пюре сухое, растворимое, быстрого приготовления (хлопья, крупка)",
        "Calories": "350 кКал",
        "Proteins": "5,6 г",
        "Fats": "0,2 г",
        "Urglevodi": "79,1 г"
    },
    {
        "Title": "Картофельное пюре сухое, хлопья без молока",
        "Calories": "354 кКал",
        "Proteins": "8,34 г",
        "Fats": "0,41 г",
        "Urglevodi": "74,57 г"
    },
    {
        "Title": "Картофельные зразы по 1-232",
        "Calories": "152 кКал",
        "Proteins": "2,8 г",
        "Fats": "6,4 г",
        "Urglevodi": "20,3 г"
    },
    {
        "Title": "Картофельные котлеты по 1-232",
        "Calories": "142 кКал",
        "Proteins": "2,8 г",
        "Fats": "4,7 г",
        "Urglevodi": "22 г"
    },
    {
        "Title": "Картофельные котлеты с творогом по 1-232",
        "Calories": "179 кКал",
        "Proteins": "8,1 г",
        "Fats": "9,7 г",
        "Urglevodi": "15,8 г"
    },
    {
        "Title": "Картофельные котлеты, запеченные по 1-248",
        "Calories": "139 кКал",
        "Proteins": "2,8 г",
        "Fats": "6,9 г",
        "Urglevodi": "16,2 г"
    },
    {
        "Title": "Картофельные оладьи",
        "Calories": "268 кКал",
        "Proteins": "6,08 г",
        "Fats": "14,76 г",
        "Urglevodi": "24,51 г"
    },
    {
        "Title": "Картофельные шарики, замороженные, неприготовленные",
        "Calories": "178 кКал",
        "Proteins": "1,93 г",
        "Fats": "8,71 г",
        "Urglevodi": "22,5 г"
    },
    {
        "Title": "Картофельные шарики, замороженные, приготовленые в духовке",
        "Calories": "192 кКал",
        "Proteins": "2,13 г",
        "Fats": "9,05 г",
        "Urglevodi": "25,29 г"
    },
    {
        "Title": "Картофельный салат домашнего приготовления",
        "Calories": "143 кКал",
        "Proteins": "2,68 г",
        "Fats": "8,2 г",
        "Urglevodi": "9,87 г"
    },
    {
        "Title": "Каша из тыквы по 1-218",
        "Calories": "87 кКал",
        "Proteins": "2,1 г",
        "Fats": "1,7 г",
        "Urglevodi": "15,7 г"
    },
    {
        "Title": "Кимчи (кимчхи, кимча), квашеная острая пекинская капуста",
        "Calories": "15 кКал",
        "Proteins": "1,1 г",
        "Fats": "0,5 г",
        "Urglevodi": "0,8 г"
    },
    {
        "Title": "Кипрей, сырой",
        "Calories": "150 кКал",
        "Proteins": "4,6 г",
        "Fats": "1,8 г",
        "Urglevodi": "31,68 г"
    },
    {
        "Title": "Китайская брокколи (кай-лан, гайлан)",
        "Calories": "26 кКал",
        "Proteins": "1,2 г",
        "Fats": "0,76 г",
        "Urglevodi": "2,07 г"
    },
    {
        "Title": "Китайская горькая тыква, листья",
        "Calories": "30 кКал",
        "Proteins": "5,3 г",
        "Fats": "0,69 г",
        "Urglevodi": "3,29 г"
    },
    {
        "Title": "Китайская горькая тыква, листья, вареные с солью",
        "Calories": "32 кКал",
        "Proteins": "3,6 г",
        "Fats": "0,2 г",
        "Urglevodi": "4,26 г"
    },
    {
        "Title": "Китайская горькая тыква, листья, вареные, без соли",
        "Calories": "34 кКал",
        "Proteins": "3,6 г",
        "Fats": "0,2 г",
        "Urglevodi": "4,78 г"
    },
    {
        "Title": "Китайская горькая тыква, плоды",
        "Calories": "17 кКал",
        "Proteins": "1 г",
        "Fats": "0,17 г",
        "Urglevodi": "0,9 г"
    },
    {
        "Title": "Китайская горькая тыква, плоды вареные без соли",
        "Calories": "19 кКал",
        "Proteins": "0,84 г",
        "Fats": "0,18 г",
        "Urglevodi": "2,32 г"
    },
    {
        "Title": "Китайская горькая тыква, плоды вареные с солью",
        "Calories": "19 кКал",
        "Proteins": "0,84 г",
        "Fats": "0,18 г",
        "Urglevodi": "2,32 г"
    },
    {
        "Title": "Козлобородник (овсяный корень, овощная устрица), вареный, без соли",
        "Calories": "68 кКал",
        "Proteins": "2,73 г",
        "Fats": "0,17 г",
        "Urglevodi": "12,26 г"
    },
    {
        "Title": "Козлобородник (овсяный корень, овощная устрица), вареный, с солью",
        "Calories": "68 кКал",
        "Proteins": "2,73 г",
        "Fats": "0,17 г",
        "Urglevodi": "12,26 г"
    },
    {
        "Title": "Козлобородник (овсяный корень, овощная устрица), сырой",
        "Calories": "82 кКал",
        "Proteins": "3,3 г",
        "Fats": "0,2 г",
        "Urglevodi": "15,3 г"
    },
    {
        "Title": "Колоказия (таро) таитянская, приготовленная без соли",
        "Calories": "44 кКал",
        "Proteins": "4,16 г",
        "Fats": "0,68 г",
        "Urglevodi": "6,85 г"
    },
    {
        "Title": "Колоказия (таро) таитянская, приготовленная с солью",
        "Calories": "44 кКал",
        "Proteins": "4,16 г",
        "Fats": "0,68 г",
        "Urglevodi": "6,85 г"
    },
    {
        "Title": "Колоказия (таро) таитянская, сырая",
        "Calories": "44 кКал",
        "Proteins": "2,79 г",
        "Fats": "0,97 г",
        "Urglevodi": "6,91 г"
    },
    {
        "Title": "Колоказия (таро), листья, приготовленные на пару, без соли",
        "Calories": "24 кКал",
        "Proteins": "2,72 г",
        "Fats": "0,41 г",
        "Urglevodi": "2,02 г"
    },
    {
        "Title": "Колоказия (таро), листья, приготовленные на пару, с солью",
        "Calories": "24 кКал",
        "Proteins": "2,72 г",
        "Fats": "0,41 г",
        "Urglevodi": "1,89 г"
    },
    {
        "Title": "Колоказия (таро), листья, сырые",
        "Calories": "42 кКал",
        "Proteins": "4,98 г",
        "Fats": "0,74 г",
        "Urglevodi": "3 г"
    },
    {
        "Title": "Колоказия (таро), побеги, приготовленные без соли",
        "Calories": "14 кКал",
        "Proteins": "0,73 г",
        "Fats": "0,08 г",
        "Urglevodi": "3,2 г"
    },
    {
        "Title": "Колоказия (таро), побеги, приготовленные с солью",
        "Calories": "14 кКал",
        "Proteins": "0,73 г",
        "Fats": "0,08 г",
        "Urglevodi": "3,19 г"
    },
    {
        "Title": "Колоказия (таро), побеги, сырые",
        "Calories": "11 кКал",
        "Proteins": "0,92 г",
        "Fats": "0,09 г",
        "Urglevodi": "2,32 г"
    },
    {
        "Title": "Колоказия (таро), приготовленная без соли",
        "Calories": "142 кКал",
        "Proteins": "0,52 г",
        "Fats": "0,11 г",
        "Urglevodi": "29,5 г"
    },
    {
        "Title": "Колоказия (таро), приготовленная с солью",
        "Calories": "142 кКал",
        "Proteins": "0,52 г",
        "Fats": "0,11 г",
        "Urglevodi": "29,5 г"
    },
    {
        "Title": "Колоказия (таро), сырая",
        "Calories": "112 кКал",
        "Proteins": "1,5 г",
        "Fats": "0,2 г",
        "Urglevodi": "22,36 г"
    },
    {
        "Title": "Кольраби",
        "Calories": "44 кКал",
        "Proteins": "2,8 г",
        "Fats": "0,1 г",
        "Urglevodi": "7,9 г"
    },
    {
        "Title": "Кольраби",
        "Calories": "27 кКал",
        "Proteins": "1,7 г",
        "Fats": "0,1 г",
        "Urglevodi": "2,6 г"
    },
    {
        "Title": "Кольраби, вареная, без соли",
        "Calories": "29 кКал",
        "Proteins": "1,8 г",
        "Fats": "0,11 г",
        "Urglevodi": "5,59 г"
    },
    {
        "Title": "Кольраби, вареная, с солью",
        "Calories": "29 кКал",
        "Proteins": "1,8 г",
        "Fats": "0,11 г",
        "Urglevodi": "5,59 г"
    },
    {
        "Title": "Корень лопуха, вареный, без соли",
        "Calories": "88 кКал",
        "Proteins": "2,09 г",
        "Fats": "0,14 г",
        "Urglevodi": "19,35 г"
    },
    {
        "Title": "Корень лопуха, вареный, с солью",
        "Calories": "88 кКал",
        "Proteins": "2,09 г",
        "Fats": "0,14 г",
        "Urglevodi": "19,35 г"
    },
    {
        "Title": "Корень лопуха, сырой",
        "Calories": "72 кКал",
        "Proteins": "1,53 г",
        "Fats": "0,15 г",
        "Urglevodi": "14,04 г"
    },
    {
        "Title": "Корень лотоса, вареный, без соли",
        "Calories": "66 кКал",
        "Proteins": "1,58 г",
        "Fats": "0,07 г",
        "Urglevodi": "12,92 г"
    },
    {
        "Title": "Корень лотоса, вареный, с солью",
        "Calories": "66 кКал",
        "Proteins": "1,58 г",
        "Fats": "0,07 г",
        "Urglevodi": "12,92 г"
    },
    {
        "Title": "Корень лотоса, сырой",
        "Calories": "74 кКал",
        "Proteins": "2,6 г",
        "Fats": "0,1 г",
        "Urglevodi": "12,33 г"
    },
    {
        "Title": "Корень цикория, сырой",
        "Calories": "72 кКал",
        "Proteins": "1,4 г",
        "Fats": "0,2 г",
        "Urglevodi": "16,01 г"
    },
    {
        "Title": "Кресс-салат",
        "Calories": "32 кКал",
        "Proteins": "2,6 г",
        "Fats": "0,7 г",
        "Urglevodi": "4,4 г"
    },
    {
        "Title": "Кресс-салат, вареный, без соли",
        "Calories": "23 кКал",
        "Proteins": "1,9 г",
        "Fats": "0,6 г",
        "Urglevodi": "3,1 г"
    },
    {
        "Title": "Кресс-салат, вареный, с солью",
        "Calories": "23 кКал",
        "Proteins": "1,9 г",
        "Fats": "0,6 г",
        "Urglevodi": "3,1 г"
    },
    {
        "Title": "Кукуруза сахарная белая, вареная, без соли",
        "Calories": "97 кКал",
        "Proteins": "3,34 г",
        "Fats": "1,41 г",
        "Urglevodi": "19,01 г"
    },
    {
        "Title": "Кукуруза сахарная белая, вареная, с солью",
        "Calories": "97 кКал",
        "Proteins": "3,34 г",
        "Fats": "1,41 г",
        "Urglevodi": "19,01 г"
    },
    {
        "Title": "Кукуруза сахарная белая, замороженная, в початках",
        "Calories": "98 кКал",
        "Proteins": "3,28 г",
        "Fats": "0,78 г",
        "Urglevodi": "20,7 г"
    },
    {
        "Title": "Кукуруза сахарная белая, замороженная, в початках, вареная, без соли",
        "Calories": "94 кКал",
        "Proteins": "3,11 г",
        "Fats": "0,74 г",
        "Urglevodi": "20,23 г"
    },
    {
        "Title": "Кукуруза сахарная белая, замороженная, в початках, вареная, с солью",
        "Calories": "94 кКал",
        "Proteins": "3,11 г",
        "Fats": "0,74 г",
        "Urglevodi": "19,53 г"
    },
    {
        "Title": "Кукуруза сахарная белая, замороженная, свежие срезанные зерна",
        "Calories": "88 кКал",
        "Proteins": "3,02 г",
        "Fats": "0,77 г",
        "Urglevodi": "17,83 г"
    },
    {
        "Title": "Кукуруза сахарная белая, замороженная, свежие срезанные зерна, вареная, без соли",
        "Calories": "80 кКал",
        "Proteins": "2,75 г",
        "Fats": "0,43 г",
        "Urglevodi": "17,16 г"
    },
    {
        "Title": "Кукуруза сахарная белая, замороженная, свежие срезанные зерна, вареная, с солью",
        "Calories": "80 кКал",
        "Proteins": "2,75 г",
        "Fats": "0,43 г",
        "Urglevodi": "17,16 г"
    },
    {
        "Title": "Кукуруза сахарная белая, консервированная в вакуумной упаковке, без соли",
        "Calories": "79 кКал",
        "Proteins": "2,41 г",
        "Fats": "0,5 г",
        "Urglevodi": "17,44 г"
    },
    {
        "Title": "Кукуруза сахарная белая, консервированная цельными зернами",
        "Calories": "64 кКал",
        "Proteins": "1,95 г",
        "Fats": "0,5 г",
        "Urglevodi": "13,71 г"
    },
    {
        "Title": "Кукуруза сахарная белая, консервированная цельными зернами, без соли",
        "Calories": "64 кКал",
        "Proteins": "1,95 г",
        "Fats": "0,5 г",
        "Urglevodi": "14,71 г"
    },
    {
        "Title": "Кукуруза сахарная белая, консервированная цельными зернами, содержимое без жидкости",
        "Calories": "67 кКал",
        "Proteins": "2,29 г",
        "Fats": "1,22 г",
        "Urglevodi": "12,34 г"
    },
    {
        "Title": "Кукуруза сахарная белая, консервированная, в вакуумной упаковке",
        "Calories": "79 кКал",
        "Proteins": "2,41 г",
        "Fats": "0,5 г",
        "Urglevodi": "17,44 г"
    },
    {
        "Title": "Кукуруза сахарная белая, консервированная, раздавленные зерна",
        "Calories": "74 кКал",
        "Proteins": "1,74 г",
        "Fats": "0,42 г",
        "Urglevodi": "17,42 г"
    },
    {
        "Title": "Кукуруза сахарная белая, консервированная, раздавленные зерна, без соли",
        "Calories": "72 кКал",
        "Proteins": "1,74 г",
        "Fats": "0,42 г",
        "Urglevodi": "16,93 г"
    },
    {
        "Title": "Кукуруза сахарная белая, свежая",
        "Calories": "86 кКал",
        "Proteins": "3,22 г",
        "Fats": "1,18 г",
        "Urglevodi": "16,32 г"
    },
    {
        "Title": "Кукуруза сахарная желтая, в початках, замороженная, вареная, без соли",
        "Calories": "94 кКал",
        "Proteins": "3,11 г",
        "Fats": "0,74 г",
        "Urglevodi": "19,53 г"
    },
    {
        "Title": "Кукуруза сахарная желтая, в початках, замороженная, вареная, с солью",
        "Calories": "94 кКал",
        "Proteins": "3,11 г",
        "Fats": "0,74 г",
        "Urglevodi": "19,53 г"
    },
    {
        "Title": "Кукуруза сахарная желтая, в початках, замороженная, неприготовленная",
        "Calories": "98 кКал",
        "Proteins": "3,28 г",
        "Fats": "0,78 г",
        "Urglevodi": "20,7 г"
    },
    {
        "Title": "Кукуруза сахарная желтая, вареная, без соли",
        "Calories": "96 кКал",
        "Proteins": "3,41 г",
        "Fats": "1,5 г",
        "Urglevodi": "18,58 г"
    },
    {
        "Title": "Кукуруза сахарная желтая, вареная, с солью",
        "Calories": "96 кКал",
        "Proteins": "3,41 г",
        "Fats": "1,5 г",
        "Urglevodi": "18,58 г"
    },
    {
        "Title": "Кукуруза сахарная желтая, замороженная, свежие срезанные зерна, вареная, с солью",
        "Calories": "79 кКал",
        "Proteins": "2,55 г",
        "Fats": "0,67 г",
        "Urglevodi": "16,31 г"
    },
    {
        "Title": "Кукуруза сахарная желтая, замороженная, свежие срезанные зерна, вареные, без соли",
        "Calories": "81 кКал",
        "Proteins": "2,55 г",
        "Fats": "0,67 г",
        "Urglevodi": "16,9 г"
    },
    {
        "Title": "Кукуруза сахарная желтая, замороженная, свежие срезанные зерна, неприготовленные",
        "Calories": "88 кКал",
        "Proteins": "3,02 г",
        "Fats": "0,78 г",
        "Urglevodi": "18,61 г"
    },
    {
        "Title": "Кукуруза сахарная желтая, консервированная в вакуумной упаковке",
        "Calories": "79 кКал",
        "Proteins": "2,41 г",
        "Fats": "0,5 г",
        "Urglevodi": "17,44 г"
    },
    {
        "Title": "Кукуруза сахарная желтая, консервированная в вакуумной упаковке, без соли",
        "Calories": "79 кКал",
        "Proteins": "2,41 г",
        "Fats": "0,5 г",
        "Urglevodi": "17,44 г"
    },
    {
        "Title": "Кукуруза сахарная желтая, консервированная цельными зернами, содержимое без жидкости",
        "Calories": "67 кКал",
        "Proteins": "2,29 г",
        "Fats": "1,22 г",
        "Urglevodi": "12,34 г"
    },
    {
        "Title": "Кукуруза сахарная желтая, консервированная, без соли",
        "Calories": "61 кКал",
        "Proteins": "1,95 г",
        "Fats": "0,77 г",
        "Urglevodi": "12,16 г"
    },
    {
        "Title": "Кукуруза сахарная желтая, консервированная, раздавленные зерна",
        "Calories": "72 кКал",
        "Proteins": "1,74 г",
        "Fats": "0,42 г",
        "Urglevodi": "16,93 г"
    },
    {
        "Title": "Кукуруза сахарная желтая, консервированная, раздавленные зерна, без соли",
        "Calories": "72 кКал",
        "Proteins": "1,74 г",
        "Fats": "0,42 г",
        "Urglevodi": "16,93 г"
    },
    {
        "Title": "Кукуруза сахарная желтая, консервированная, содержимое с жидкостью",
        "Calories": "61 кКал",
        "Proteins": "1,95 г",
        "Fats": "0,77 г",
        "Urglevodi": "12,16 г"
    },
    {
        "Title": "Кукуруза сахарная желтая, свежая",
        "Calories": "86 кКал",
        "Proteins": "3,27 г",
        "Fats": "1,35 г",
        "Urglevodi": "16,7 г"
    },
    {
        "Title": "Лаконос, вареный, без соли",
        "Calories": "20 кКал",
        "Proteins": "2,3 г",
        "Fats": "0,4 г",
        "Urglevodi": "1,6 г"
    },
    {
        "Title": "Лаконос, вареный, с солью",
        "Calories": "20 кКал",
        "Proteins": "2,3 г",
        "Fats": "0,4 г",
        "Urglevodi": "1,6 г"
    },
    {
        "Title": "Лаконос, сырой",
        "Calories": "23 кКал",
        "Proteins": "2,6 г",
        "Fats": "0,4 г",
        "Urglevodi": "2 г"
    },
    {
        "Title": "Лебеда (марь белая)",
        "Calories": "43 кКал",
        "Proteins": "4,2 г",
        "Fats": "0,8 г",
        "Urglevodi": "3,3 г"
    },
    {
        "Title": "Лебеда (марь белая), вареная, без соли",
        "Calories": "32 кКал",
        "Proteins": "3,2 г",
        "Fats": "0,7 г",
        "Urglevodi": "2,9 г"
    },
    {
        "Title": "Лебеда (марь белая), вареная, с солью",
        "Calories": "32 кКал",
        "Proteins": "3,2 г",
        "Fats": "0,7 г",
        "Urglevodi": "2,9 г"
    },
    {
        "Title": "Лебеда (марь), приготовленная на пару (индейцы северных великих равнин)",
        "Calories": "48 кКал",
        "Proteins": "4,06 г",
        "Fats": "0,16 г",
        "Urglevodi": "2,27 г"
    },
    {
        "Title": "Листовая капуста (коллард)",
        "Calories": "32 кКал",
        "Proteins": "3,02 г",
        "Fats": "0,61 г",
        "Urglevodi": "1,42 г"
    },
    {
        "Title": "Листовая капуста (коллард), вареная, без соли",
        "Calories": "33 кКал",
        "Proteins": "2,71 г",
        "Fats": "0,72 г",
        "Urglevodi": "1,65 г"
    },
    {
        "Title": "Листовая капуста (коллард), вареный, с солью",
        "Calories": "33 кКал",
        "Proteins": "2,71 г",
        "Fats": "0,72 г",
        "Urglevodi": "1,65 г"
    },
    {
        "Title": "Листовая капуста (коллард), замороженная, вареная, без соли",
        "Calories": "36 кКал",
        "Proteins": "2,97 г",
        "Fats": "0,41 г",
        "Urglevodi": "4,3 г"
    },
    {
        "Title": "Листовая капуста (коллард), замороженная, неприготовленная",
        "Calories": "33 кКал",
        "Proteins": "2,69 г",
        "Fats": "0,37 г",
        "Urglevodi": "2,86 г"
    },
    {
        "Title": "Листовая капуста (коллард), замороженный, вареный, с солью",
        "Calories": "36 кКал",
        "Proteins": "2,97 г",
        "Fats": "0,41 г",
        "Urglevodi": "4,3 г"
    },
    {
        "Title": "Листья одуванчика",
        "Calories": "45 кКал",
        "Proteins": "2,7 г",
        "Fats": "0,7 г",
        "Urglevodi": "5,7 г"
    },
    {
        "Title": "Листья одуванчика, вареные, без соли",
        "Calories": "33 кКал",
        "Proteins": "2 г",
        "Fats": "0,6 г",
        "Urglevodi": "3,5 г"
    },
    {
        "Title": "Листья одуванчика, вареные, с солью",
        "Calories": "33 кКал",
        "Proteins": "2 г",
        "Fats": "0,6 г",
        "Urglevodi": "3,5 г"
    },
    {
        "Title": "Листья цикория, сырые",
        "Calories": "23 кКал",
        "Proteins": "1,7 г",
        "Fats": "0,3 г",
        "Urglevodi": "0,7 г"
    },
    {
        "Title": "Лук батун",
        "Calories": "34 кКал",
        "Proteins": "1,9 г",
        "Fats": "0,4 г",
        "Urglevodi": "4,1 г"
    },
    {
        "Title": "Лук жареный по 2-56",
        "Calories": "251 кКал",
        "Proteins": "4,5 г",
        "Fats": "13,5 г",
        "Urglevodi": "27,4 г"
    },
    {
        "Title": "Лук желтый, пассерованный",
        "Calories": "123 кКал",
        "Proteins": "0,95 г",
        "Fats": "10,8 г",
        "Urglevodi": "6,16 г"
    },
    {
        "Title": "Лук зеленый (перо)",
        "Calories": "20 кКал",
        "Proteins": "1,3 г",
        "Fats": "0,1 г",
        "Urglevodi": "3,2 г"
    },
    {
        "Title": "Лук зелёный из семян (включая зелень и молодые луковицы)",
        "Calories": "32 кКал",
        "Proteins": "1,83 г",
        "Fats": "0,19 г",
        "Urglevodi": "4,74 г"
    },
    {
        "Title": "Лук зелёный, зелень (перо) репчатого лука",
        "Calories": "27 кКал",
        "Proteins": "0,97 г",
        "Fats": "0,47 г",
        "Urglevodi": "3,94 г"
    },
    {
        "Title": "Лук маринованный по 2-56",
        "Calories": "79 кКал",
        "Proteins": "1,2 г",
        "Fats": "4,7 г",
        "Urglevodi": "7,6 г"
    },
    {
        "Title": "Лук порей",
        "Calories": "36 кКал",
        "Proteins": "2 г",
        "Fats": "0,2 г",
        "Urglevodi": "6,3 г"
    },
    {
        "Title": "Лук порей (луковица и нижняя часть зелени)",
        "Calories": "61 кКал",
        "Proteins": "1,5 г",
        "Fats": "0,3 г",
        "Urglevodi": "12,35 г"
    },
    {
        "Title": "Лук порей (луковица и нижняя часть зелени), вареный, без соли",
        "Calories": "31 кКал",
        "Proteins": "0,81 г",
        "Fats": "0,2 г",
        "Urglevodi": "6,62 г"
    },
    {
        "Title": "Лук порей (луковицы и нижняя часть зелени), вареный, с солью",
        "Calories": "31 кКал",
        "Proteins": "0,81 г",
        "Fats": "0,2 г",
        "Urglevodi": "6,62 г"
    },
    {
        "Title": "Лук порей (луковицы и нижняя часть зелени), сублимированный (сушеный)",
        "Calories": "321 кКал",
        "Proteins": "15,2 г",
        "Fats": "2,1 г",
        "Urglevodi": "64,25 г"
    },
    {
        "Title": "Лук репчатый",
        "Calories": "41 кКал",
        "Proteins": "1,4 г",
        "Fats": "0,2 г",
        "Urglevodi": "8,2 г"
    },
    {
        "Title": "Лук репчатый, вареный, без соли",
        "Calories": "44 кКал",
        "Proteins": "1,36 г",
        "Fats": "0,19 г",
        "Urglevodi": "8,75 г"
    },
    {
        "Title": "Лук репчатый, вареный, с солью",
        "Calories": "42 кКал",
        "Proteins": "1,36 г",
        "Fats": "0,19 г",
        "Urglevodi": "8,16 г"
    },
    {
        "Title": "Лук репчатый, замороженный целиком, вареный, без соли",
        "Calories": "28 кКал",
        "Proteins": "0,71 г",
        "Fats": "0,05 г",
        "Urglevodi": "5,3 г"
    },
    {
        "Title": "Лук репчатый, замороженный целиком, вареный, с солью",
        "Calories": "26 кКал",
        "Proteins": "0,71 г",
        "Fats": "0,05 г",
        "Urglevodi": "4,71 г"
    },
    {
        "Title": "Лук репчатый, замороженный целиком, неприготовленный",
        "Calories": "35 кКал",
        "Proteins": "0,89 г",
        "Fats": "0,06 г",
        "Urglevodi": "6,75 г"
    },
    {
        "Title": "Лук репчатый, замороженный, порезанный, вареный, с солью",
        "Calories": "26 кКал",
