Продукт,Калорийность,Белки,Жиры,Углеводы
        "Urglevodi": "57,9 г"
    },
    {
        "Title": "Пирог, фунтовый (мука, масло и сахар в равных пропорциях), промышленного изготовления, без жира",
        "Calories": "283 кКал",
        "Proteins": "5,4 г",
        "Fats": "1,2 г",
        "Urglevodi": "59,9 г"
    },
    {
        "Title": "Пирог, фунтовый (мука, масло и сахар в равных пропорциях), промышленного изготовления, исключая все сливочные, необогащенный",
        "Calories": "389 кКал",
        "Proteins": "5,2 г",
        "Fats": "17,9 г",
        "Urglevodi": "51,5 г"
    },
    {
        "Title": "Пирог, фунтовый (мука, масло и сахар в равных пропорциях), промышленого изготовления, с маслом",
        "Calories": "353 кКал",
        "Proteins": "5 г",
        "Fats": "13,96 г",
        "Urglevodi": "53,04 г"
    },
    {
        "Title": "Пирог, фунтовый, (мука, масло и сахар в равных пропорциях), промышленного изготовления, без масла, обогащенный",
        "Calories": "389 кКал",
        "Proteins": "5,2 г",
        "Fats": "17,9 г",
        "Urglevodi": "51,5 г"
    },
    {
        "Title": "Пирог, яблочный, приготовленный по рецепту",
        "Calories": "265 кКал",
        "Proteins": "2,4 г",
        "Fats": "12,5 г",
        "Urglevodi": "37,1 г"
    },
    {
        "Title": "Пирожки жареные с капустой, по 2-188",
        "Calories": "230 кКал",
        "Proteins": "5 г",
        "Fats": "10,5 г",
        "Urglevodi": "28,8 г"
    },
    {
        "Title": "Пирожки картофельные с морковью по 1-246",
        "Calories": "124 кКал",
        "Proteins": "2,4 г",
        "Fats": "4,2 г",
        "Urglevodi": "18,9 г"
    },
    {
        "Title": "Пирожки печеные простые, по 2-188",
        "Calories": "250 кКал",
        "Proteins": "12,7 г",
        "Fats": "7,3 г",
        "Urglevodi": "33,2 г"
    },
    {
        "Title": "Пластинки из цельно-молотой пшеницы",
        "Calories": "342 кКал",
        "Proteins": "12,7 г",
        "Fats": "2,4 г",
        "Urglevodi": "67,3 г"
    },
    {
        "Title": "Пончики, на дрожжах, глазированные, необогащенные (включая медовые булочки)",
        "Calories": "403 кКал",
        "Proteins": "6,4 г",
        "Fats": "22,8 г",
        "Urglevodi": "43,1 г"
    },
    {
        "Title": "Пончики, на дрожжах, глазированные, обогащенные (включая медовые булочки)",
        "Calories": "421 кКал",
        "Proteins": "6,14 г",
        "Fats": "22,7 г",
        "Urglevodi": "45,83 г"
    },
    {
        "Title": "Пончики, на дрожжах, с желейной начинкой",
        "Calories": "340 кКал",
        "Proteins": "5,9 г",
        "Fats": "18,7 г",
        "Urglevodi": "38,1 г"
    },
    {
        "Title": "Пончики, на дрожжах, с кремовой начинкой",
        "Calories": "361 кКал",
        "Proteins": "6,4 г",
        "Fats": "24,5 г",
        "Urglevodi": "29,2 г"
    },
    {
        "Title": "Пшеничный хлеб",
        "Calories": "274 кКал",
        "Proteins": "10,67 г",
        "Fats": "4,53 г",
        "Urglevodi": "43,54 г"
    },
    {
        "Title": "Пшеничный хлеб из пророщенных зерен",
        "Calories": "188 кКал",
        "Proteins": "13,16 г",
        "Fats": "0 г",
        "Urglevodi": "28,58 г"
    },
    {
        "Title": "Пшеничный хлеб из пророщенных зерен, тосты",
        "Calories": "205 кКал",
        "Proteins": "14,3 г",
        "Fats": "0 г",
        "Urglevodi": "31,12 г"
    },
    {
        "Title": "Пшеничный хлеб низкокалорийный",
        "Calories": "217 кКал",
        "Proteins": "13,32 г",
        "Fats": "2,92 г",
        "Urglevodi": "31,37 г"
    },
    {
        "Title": "Пшеничный хлеб с отрубями",
        "Calories": "248 кКал",
        "Proteins": "8,8 г",
        "Fats": "3,4 г",
        "Urglevodi": "43,8 г"
    },
    {
        "Title": "Пшеничный хлеб, тосты",
        "Calories": "313 кКал",
        "Proteins": "12,96 г",
        "Fats": "4,27 г",
        "Urglevodi": "51,07 г"
    },
    {
        "Title": "Разрыхлитель пищевой, винный камень (смесь тартрата калия E336i с битартратом калия E336ii)",
        "Calories": "258 кКал",
        "Proteins": "0 г",
        "Fats": "0 г",
        "Urglevodi": "61,3 г"
    },
    {
        "Title": "Разрыхлитель пищевой, дрожжи, пекарные, активные, сухие",
        "Calories": "325 кКал",
        "Proteins": "40,44 г",
        "Fats": "7,61 г",
        "Urglevodi": "14,32 г"
    },
    {
        "Title": "Разрыхлитель пищевой, дрожжи, пекарные, прессованные",
        "Calories": "105 кКал",
        "Proteins": "8,4 г",
        "Fats": "1,9 г",
        "Urglevodi": "10 г"
    },
    {
        "Title": "Разрыхлитель пищевой, пекарный порошок (заменяющий дрожжи), двойного действия, straight phosphate",
        "Calories": "51 кКал",
        "Proteins": "0,1 г",
        "Fats": "0 г",
        "Urglevodi": "23,9 г"
    },
    {
        "Title": "Разрыхлитель пищевой, пекарный порошок (заменяющий дрожжи), двойного действия, натрий, сульфат алюминия (Е-520)",
        "Calories": "53 кКал",
        "Proteins": "0 г",
        "Fats": "0 г",
        "Urglevodi": "27,5 г"
    },
    {
        "Title": "Разрыхлитель пищевой, пекарный порошок (заменяющий дрожжи), с низким содерж. натрия",
        "Calories": "97 кКал",
        "Proteins": "0,1 г",
        "Fats": "0,4 г",
        "Urglevodi": "44,7 г"
    },
    {
        "Title": "Ржаной хлеб",
        "Calories": "259 кКал",
        "Proteins": "8,5 г",
        "Fats": "3,3 г",
        "Urglevodi": "42,5 г"
    },
    {
        "Title": "Ржаной хлеб, низкокалорийный",
        "Calories": "203 кКал",
        "Proteins": "9,1 г",
        "Fats": "2,9 г",
        "Urglevodi": "28,5 г"
    },
    {
        "Title": "Ржаной хлеб, тосты",
        "Calories": "284 кКал",
        "Proteins": "9,4 г",
        "Fats": "3,6 г",
        "Urglevodi": "46,7 г"
    },
    {
        "Title": "Рисовый хлеб с отрубями",
        "Calories": "243 кКал",
        "Proteins": "8,9 г",
        "Fats": "4,6 г",
        "Urglevodi": "38,6 г"
    },
    {
        "Title": "Рисовый хлеб с отрубями, тосты",
        "Calories": "264 кКал",
        "Proteins": "9,7 г",
        "Fats": "5 г",
        "Urglevodi": "42 г"
    },
    {
        "Title": "Рогалики с изюмом и корицей",
        "Calories": "274 кКал",
        "Proteins": "9,8 г",
        "Fats": "1,7 г",
        "Urglevodi": "52,9 г"
    },
    {
        "Title": "Рогалики с изюмом и корицей жареные",
        "Calories": "294 кКал",
        "Proteins": "10,6 г",
        "Fats": "1,8 г",
        "Urglevodi": "56,8 г"
    },
    {
        "Title": "Рогалики с овсяными отрубями",
        "Calories": "255 кКал",
        "Proteins": "10,7 г",
        "Fats": "1,2 г",
        "Urglevodi": "49,7 г"
    },
    {
        "Title": "Рогалики, простые, жареные, обогащенные, с пропионатом кальция (включает лук, мак, сезам),",
        "Calories": "287 кКал",
        "Proteins": "11,14 г",
        "Fats": "1,43 г",
        "Urglevodi": "55,59 г"
    },
    {
        "Title": "Рогалики, простые, обогащенные пропионатом кальция (включает лук, мак, сезам)",
        "Calories": "257 кКал",
        "Proteins": "10,02 г",
        "Fats": "1,62 г",
        "Urglevodi": "50,5 г"
    },
    {
        "Title": "Рожки к чаю",
        "Calories": "312 кКал",
        "Proteins": "8,4 г",
        "Fats": "5,6 г",
        "Urglevodi": "56,8 г"
    },
    {
        "Title": "Рожки обсыпные сдобные",
        "Calories": "314 кКал",
        "Proteins": "7,8 г",
        "Fats": "5,6 г",
        "Urglevodi": "57,2 г"
    },
    {
        "Title": "Сдоба выборгская с маком",
        "Calories": "304 кКал",
        "Proteins": "7,5 г",
        "Fats": "5,2 г",
        "Urglevodi": "55,5 г"
    },
    {
        "Title": "Сдоба выборгская с повидлом",
        "Calories": "293 кКал",
        "Proteins": "6,5 г",
        "Fats": "4,2 г",
        "Urglevodi": "57,1 г"
    },
    {
        "Title": "Сдоба обыкновенная",
        "Calories": "301 кКал",
        "Proteins": "8,1 г",
        "Fats": "5,3 г",
        "Urglevodi": "54,9 г"
    },
    {
        "Title": "Сладкая выпечка с фруктами и орехами, которую едят на Рождество, на дрожжах",
        "Calories": "367 кКал",
        "Proteins": "9,42 г",
        "Fats": "11,58 г",
        "Urglevodi": "54,08 г"
    },
    {
        "Title": "Сладкие рулетики с корицей и изюмом, промышленного изготовления",
        "Calories": "372 кКал",
        "Proteins": "6,2 г",
        "Fats": "16,4 г",
        "Urglevodi": "48,5 г"
    },
    {
        "Title": "Слойка",
        "Calories": "558 кКал",
        "Proteins": "7,4 г",
        "Fats": "38,5 г",
        "Urglevodi": "44,2 г"
    },
    {
        "Title": "Слойка, замороженная, готовая к выпеканию",
        "Calories": "551 кКал",
        "Proteins": "7,3 г",
        "Fats": "38,1 г",
        "Urglevodi": "43,6 г"
    },
    {
        "Title": "Сода пищевая, разрыхлитель для выпечки",
        "Calories": "0 кКал",
        "Proteins": "0 г",
        "Fats": "0 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Соломка сладкая",
        "Calories": "372 кКал",
        "Proteins": "9,1 г",
        "Fats": "6,1 г",
        "Urglevodi": "69,3 г"
    },
    {
        "Title": "Сухари армейские из обойной муки",
        "Calories": "304 кКал",
        "Proteins": "12,3 г",
        "Fats": "2,3 г",
        "Urglevodi": "60,1 г"
    },
    {
        "Title": "Сухари армейские, пшеничные 1 сорта",
        "Calories": "330 кКал",
        "Proteins": "11,2 г",
        "Fats": "1,4 г",
        "Urglevodi": "67,5 г"
    },
    {
        "Title": "Сухари армейские, пшеничные 2 сорта",
        "Calories": "323 кКал",
        "Proteins": "12,3 г",
        "Fats": "1,9 г",
        "Urglevodi": "63,5 г"
    },
    {
        "Title": "Сухари армейские, ржано-пшеничные",
        "Calories": "311 кКал",
        "Proteins": "12 г",
        "Fats": "2,1 г",
        "Urglevodi": "58,1 г"
    },
    {
        "Title": "Сухари армейские, ржаные",
        "Calories": "294 кКал",
        "Proteins": "11,3 г",
        "Fats": "2 г",
        "Urglevodi": "56,4 г"
    },
    {
        "Title": "Сухари ванильные из пшеничной муки высшего сорта",
        "Calories": "407 кКал",
        "Proteins": "8,6 г",
        "Fats": "11,4 г",
        "Urglevodi": "66,8 г"
    },
    {
        "Title": "Сухари горчичные из пшеничной муки высшего сорта",
        "Calories": "386 кКал",
        "Proteins": "9 г",
        "Fats": "9,5 г",
        "Urglevodi": "65,4 г"
    },
    {
        "Title": "Сухари дорожные из пшеничной муки 1 сорта",
        "Calories": "341 кКал",
        "Proteins": "10,9 г",
        "Fats": "1,5 г",
        "Urglevodi": "69,4 г"
    },
    {
        "Title": "Сухари лимонные из пшеничной муки высшего сорта",
        "Calories": "388 кКал",
        "Proteins": "9,5 г",
        "Fats": "8,5 г",
        "Urglevodi": "67,5 г"
    },
    {
        "Title": "Сухари московские из пшеничной муки 1 сорта",
        "Calories": "360 кКал",
        "Proteins": "9,7 г",
        "Fats": "5 г",
        "Urglevodi": "68 г"
    },
    {
        "Title": "Сухари сливочные",
        "Calories": "399 кКал",
        "Proteins": "8,5 г",
        "Fats": "10,8 г",
        "Urglevodi": "66,7 г"
    },
    {
        "Title": "Сухари украинские из пшеничной муки высшего сорта",
        "Calories": "385 кКал",
        "Proteins": "9 г",
        "Fats": "7,9 г",
        "Urglevodi": "68,6 г"
    },
    {
        "Title": "Сушки простые из муки 1 сорта",
        "Calories": "331 кКал",
        "Proteins": "10,9 г",
        "Fats": "1,3 г",
        "Urglevodi": "68,8 г"
    },
    {
        "Title": "Сушки простые из муки в/с",
        "Calories": "339 кКал",
        "Proteins": "10,7 г",
        "Fats": "1,2 г",
        "Urglevodi": "71,2 г"
    },
    {
        "Title": "Сырный пирог, приготовленный из сухой смеси, не выпечной",
        "Calories": "274 кКал",
        "Proteins": "5,5 г",
        "Fats": "12,7 г",
        "Urglevodi": "33,6 г"
    },
    {
        "Title": "Сырный пирог, промышленого изготовления",
        "Calories": "321 кКал",
        "Proteins": "5,5 г",
        "Fats": "22,5 г",
        "Urglevodi": "25,1 г"
    },
    {
        "Title": "Теннис-хлеб, обыкновенный (Апачи)",
        "Calories": "258 кКал",
        "Proteins": "9 г",
        "Fats": "1,05 г",
        "Urglevodi": "50,66 г"
    },
    {
        "Title": "Французские тосты, замороженные, готовые к выпечке",
        "Calories": "213 кКал",
        "Proteins": "7,4 г",
        "Fats": "6,1 г",
        "Urglevodi": "31 г"
    },
    {
        "Title": "Хлеб белый",
        "Calories": "266 кКал",
        "Proteins": "8,85 г",
        "Fats": "3,33 г",
        "Urglevodi": "46,72 г"
    },
    {
        "Title": "Хлеб белый, приготовленный по рецепту, из маложирного (2%-ым) молока",
        "Calories": "285 кКал",
        "Proteins": "7,9 г",
        "Fats": "5,7 г",
        "Urglevodi": "47,6 г"
    },
    {
        "Title": "Хлеб белый, приготовленный по рецепту, сделанный из обезжиренного сухого молока",
        "Calories": "274 кКал",
        "Proteins": "7,7 г",
        "Fats": "2,6 г",
        "Urglevodi": "51,6 г"
    },
    {
        "Title": "Хлеб белый, тосты",
        "Calories": "290 кКал",
        "Proteins": "9 г",
        "Fats": "4 г",
        "Urglevodi": "51,6 г"
    },
    {
        "Title": "Хлеб из грубой непросеянной ржаной муки",
        "Calories": "250 кКал",
        "Proteins": "8,7 г",
        "Fats": "3,1 г",
        "Urglevodi": "41 г"
    },
    {
        "Title": "Хлеб из кукурузной муки, приготовленный из сухой смеси",
        "Calories": "330 кКал",
        "Proteins": "6,59 г",
        "Fats": "9,58 г",
        "Urglevodi": "52,16 г"
    },
    {
        "Title": "Хлеб из кукурузной муки, приготовленный по рецепту, из маложирного (2%-ым) молока",
        "Calories": "266 кКал",
        "Proteins": "6,7 г",
        "Fats": "7,1 г",
        "Urglevodi": "43,5 г"
    },
    {
        "Title": "Хлеб из кукурузы, сухая смесь, необогащенная (содержит смесь для кукурузных кексов)",
        "Calories": "418 кКал",
        "Proteins": "7 г",
        "Fats": "12,2 г",
        "Urglevodi": "63 г"
    },
    {
        "Title": "Хлеб из овсяный хлеб",
        "Calories": "269 кКал",
        "Proteins": "8,4 г",
        "Fats": "4,4 г",
        "Urglevodi": "44,5 г"
    },
    {
        "Title": "Хлеб из пшеничных зародышей",
        "Calories": "188 кКал",
        "Proteins": "13,16 г",
        "Fats": "0 г",
        "Urglevodi": "28,58 г"
    },
    {
        "Title": "Хлеб из смеси злаков (цельнозерновой)",
        "Calories": "265 кКал",
        "Proteins": "13,36 г",
        "Fats": "4,23 г",
        "Urglevodi": "35,94 г"
    },
    {
        "Title": "Хлеб из смеси злаков, тосты (цельнозерновой)",
        "Calories": "288 кКал",
        "Proteins": "14,52 г",
        "Fats": "4,6 г",
        "Urglevodi": "39,01 г"
    },
    {
        "Title": "Хлеб из цельного зерна",
        "Calories": "252 кКал",
        "Proteins": "12,45 г",
        "Fats": "3,5 г",
        "Urglevodi": "36,71 г"
    },
    {
        "Title": "Хлеб из цельного зерна, приготовленный по рецепту",
        "Calories": "278 кКал",
        "Proteins": "8,4 г",
        "Fats": "5,4 г",
        "Urglevodi": "45,4 г"
    },
    {
        "Title": "Хлеб из цельного зерна, тосты",
        "Calories": "306 кКал",
        "Proteins": "16,27 г",
        "Fats": "4,07 г",
        "Urglevodi": "43,66 г"
    },
    {
        "Title": "Хлеб пшеничный зерновой (мука в/с и зерно дробленое)",
        "Calories": "228 кКал",
        "Proteins": "8,6 г",
        "Fats": "1,4 г",
        "Urglevodi": "45,1 г"
    },
    {
        "Title": "Хлеб пшеничный из муки 1 сорта",
        "Calories": "235 кКал",
        "Proteins": "7,9 г",
        "Fats": "1 г",
        "Urglevodi": "48,3 г"
    },
    {
        "Title": "Хлеб пшеничный из муки 2 сорта",
        "Calories": "228 кКал",
        "Proteins": "8,6 г",
        "Fats": "1,3 г",
        "Urglevodi": "45,2 г"
    },
    {
        "Title": "Хлеб пшеничный из муки высшего сорта",
        "Calories": "235 кКал",
        "Proteins": "7,6 г",
        "Fats": "0,8 г",
        "Urglevodi": "49,2 г"
    },
    {
        "Title": "Хлеб пшеничный из обойной муки",
        "Calories": "208 кКал",
        "Proteins": "8 г",
        "Fats": "1,5 г",
        "Urglevodi": "40,1 г"
    },
    {
        "Title": "Хлеб пшеничный паляница (мука 1 сорта)",
        "Calories": "243 кКал",
        "Proteins": "8,3 г",
        "Fats": "1 г",
        "Urglevodi": "49,9 г"
    },
    {
        "Title": "Хлеб пшеничный соловецкий (мука 1 и 2 сорта)",
        "Calories": "237 кКал",
        "Proteins": "8,3 г",
        "Fats": "1,2 г",
        "Urglevodi": "47,9 г"
    },
    {
        "Title": "Хлеб ржано-пшеничный бородинский (мука ржаная обойная и пшеничная 2 сорта)",
        "Calories": "201 кКал",
        "Proteins": "6,8 г",
        "Fats": "1,3 г",
        "Urglevodi": "39,8 г"
    },
    {
        "Title": "Хлеб ржано-пшеничный рижский (мука ржаная сеяная и пшеничная 1 сорта)",
        "Calories": "232 кКал",
        "Proteins": "5,6 г",
        "Fats": "1,1 г",
        "Urglevodi": "49,4 г"
    },
    {
        "Title": "Хлеб ржано-пшеничный столовый (ржаная обдирная и пшеничная 2 сорта)",
        "Calories": "201 кКал",
        "Proteins": "7,7 г",
        "Fats": "1,4 г",
        "Urglevodi": "37,7 г"
    },
    {
        "Title": "Хлеб ржано-пшеничный украинский (мука ржаная обдирная и пшеничная обойная)",
        "Calories": "198 кКал",
        "Proteins": "6,6 г",
        "Fats": "1,2 г",
        "Urglevodi": "39,6 г"
    },
    {
        "Title": "Хлеб ржаной из обдирной муки",
        "Calories": "197 кКал",
        "Proteins": "6,1 г",
        "Fats": "1,2 г",
        "Urglevodi": "39,9 г"
    },
    {
        "Title": "Хлеб ржаной из обойной муки",
        "Calories": "174 кКал",
        "Proteins": "6,6 г",
        "Fats": "1,2 г",
        "Urglevodi": "33,4 г"
    },
    {
        "Title": "Хлеб ржаной из сеяной муки",
        "Calories": "210 кКал",
        "Proteins": "4,9 г",
        "Fats": "1 г",
        "Urglevodi": "44,8 г"
    },
    {
        "Title": "Хлеб с бананом, на маргарине",
        "Calories": "326 кКал",
        "Proteins": "4,3 г",
        "Fats": "10,5 г",
        "Urglevodi": "53,5 г"
    },
    {
        "Title": "Хлеб с изюмом, обогащенный",
        "Calories": "274 кКал",
        "Proteins": "7,9 г",
        "Fats": "4,4 г",
        "Urglevodi": "48 г"
    },
    {
        "Title": "Хлеб с изюмом, тосты, обогащенный",
        "Calories": "297 кКал",
        "Proteins": "8,6 г",
        "Fats": "4,8 г",
        "Urglevodi": "52,2 г"
    },
    {
        "Title": "Хлеб чиабатта",
        "Calories": "262 кКал",
        "Proteins": "7,7 г",
        "Fats": "3,8 г",
        "Urglevodi": "47,8 г"
    },
    {
        "Title": "Хлеб, белковый, тосты (с глютеном)",
        "Calories": "270 кКал",
        "Proteins": "13,2 г",
        "Fats": "2,4 г",
        "Urglevodi": "44,8 г"
    },
    {
        "Title": "Хлеб, белый, промышленого изготовления, с низким содержанием натрия, без соли",
        "Calories": "267 кКал",
        "Proteins": "8,2 г",
        "Fats": "3,6 г",
        "Urglevodi": "47,3 г"
    },
    {
        "Title": "Хлеб, белый, промышленого изготовления, тосты,с низким содержанием натрия, без соли",
        "Calories": "293 кКал",
        "Proteins": "9 г",
        "Fats": "4 г",
        "Urglevodi": "54,4 г"
    },
    {
        "Title": "Хлеб, бостон коричневый, консервированный",
        "Calories": "195 кКал",
        "Proteins": "5,2 г",
        "Fats": "1,5 г",
        "Urglevodi": "38,6 г"
    },
    {
        "Title": "Хлеб, из цельного зерна, приготовленный по рецепту, тосты",
        "Calories": "305 кКал",
        "Proteins": "9,2 г",
        "Fats": "5,9 г",
        "Urglevodi": "49,7 г"
    },
    {
        "Title": "Хлеб, кукурузная мука, сухая смесь, обогащенный",
        "Calories": "418 кКал",
        "Proteins": "7 г",
        "Fats": "12,2 г",
        "Urglevodi": "63 г"
    },
    {
        "Title": "Хлеб, лаваш, белый, необогащенный",
        "Calories": "275 кКал",
        "Proteins": "9,1 г",
        "Fats": "1,2 г",
        "Urglevodi": "53,5 г"
    },
    {
        "Title": "Хлеб, молотая пшеница",
        "Calories": "260 кКал",
        "Proteins": "8,7 г",
        "Fats": "3,9 г",
        "Urglevodi": "44 г"
    },
    {
        "Title": "Хлеб, с изюмом, необогащенный",
        "Calories": "274 кКал",
        "Proteins": "7,9 г",
        "Fats": "4,4 г",
        "Urglevodi": "48 г"
    },
    {
        "Title": "Хлеб, французский или венский (на закваске)",
        "Calories": "272 кКал",
        "Proteins": "10,75 г",
        "Fats": "2,42 г",
        "Urglevodi": "49,68 г"
    },
    {
        "Title": "Хлеб, французский или венский, тосты (на закваске)",
        "Calories": "319 кКал",
        "Proteins": "13 г",
        "Fats": "2,14 г",
        "Urglevodi": "58,83 г"
    },
    {
        "Title": "Хлебные палочки, простые",
        "Calories": "412 кКал",
        "Proteins": "12 г",
        "Fats": "9,5 г",
        "Urglevodi": "65,4 г"
    },
    {
        "Title": "Хлебные сухарики, кукурузная мука, приготовленный из сухой смеси",
        "Calories": "179 кКал",
        "Proteins": "2,9 г",
        "Fats": "8,8 г",
        "Urglevodi": "19 г"
    },
    {
        "Title": "Хлебные сухарики, кукурузная мука, сухая смесь",
        "Calories": "389 кКал",
        "Proteins": "10 г",
        "Fats": "4,2 г",
        "Urglevodi": "62,4 г"
    },
    {
        "Title": "Хлебные сухарики, хлеб из сухой смеси",
        "Calories": "386 кКал",
        "Proteins": "11 г",
        "Fats": "3,4 г",
        "Urglevodi": "73 г"
    },
    {
        "Title": "Хлебные сухарики, хлеб приготовленный из сухой смеси",
        "Calories": "195 кКал",
        "Proteins": "2,73 г",
        "Fats": "12,05 г",
        "Urglevodi": "18,04 г"
    },
    {
        "Title": "Хлебцы докторские (мука в/с и отруби пшеничные)",
        "Calories": "242 кКал",
        "Proteins": "8,2 г",
        "Fats": "2,6 г",
        "Urglevodi": "46,3 г"
    },
    {
        "Title": "Шоколадный пирог с шоколадной глазурью",
        "Calories": "389 кКал",
        "Proteins": "3,48 г",
        "Fats": "20,05 г",
        "Urglevodi": "50,64 г"
    },
    {
        "Title": "Шоколадный пирог, приготовленный по рецепту без глазури",
        "Calories": "371 кКал",
        "Proteins": "5,3 г",
        "Fats": "15,1 г",
        "Urglevodi": "51,8 г"
    },
    {
        "Title": "Шоколадный пирог, сухая смесь, пудинг",
        "Calories": "391 кКал",
        "Proteins": "4,6 г",
        "Fats": "8,14 г",
        "Urglevodi": "77,86 г"
    },
    {
        "Title": "Яичные рогалики",
        "Calories": "278 кКал",
        "Proteins": "10,6 г",
        "Fats": "2,1 г",
        "Urglevodi": "50,7 г"
    },
    {
        "Title": "Яичный хлеб",
        "Calories": "287 кКал",
        "Proteins": "9,5 г",
        "Fats": "6 г",
        "Urglevodi": "45,5 г"
    },
    {
        "Title": "Яичный хлеб, тосты",
        "Calories": "315 кКал",
        "Proteins": "10,5 г",
        "Fats": "6,6 г",
        "Urglevodi": "50,1 г"
    }
]
