Продукт,Калорийность,Белки,Жиры,Углеводы
        "Urglevodi": "7,18 г"
    },
    {
        "Title": "Миндаль, обжареный в меде, небланшированный",
        "Calories": "594 кКал",
        "Proteins": "18,17 г",
        "Fats": "49,9 г",
        "Urglevodi": "14,2 г"
    },
    {
        "Title": "Миндаль, сухая обжарка, без соли",
        "Calories": "598 кКал",
        "Proteins": "20,96 г",
        "Fats": "52,54 г",
        "Urglevodi": "10,11 г"
    },
    {
        "Title": "Миндаль, сухая обжарка, с солью",
        "Calories": "598 кКал",
        "Proteins": "20,96 г",
        "Fats": "52,54 г",
        "Urglevodi": "10,11 г"
    },
    {
        "Title": "Миндальная паста",
        "Calories": "458 кКал",
        "Proteins": "9 г",
        "Fats": "27,74 г",
        "Urglevodi": "43,01 г"
    },
    {
        "Title": "Миндальный спред, без соли",
        "Calories": "614 кКал",
        "Proteins": "20,96 г",
        "Fats": "55,5 г",
        "Urglevodi": "8,52 г"
    },
    {
        "Title": "Миндальный спред, с добавлением соли",
        "Calories": "614 кКал",
        "Proteins": "20,96 г",
        "Fats": "55,5 г",
        "Urglevodi": "8,52 г"
    },
    {
        "Title": "Мука подсолнечная, обезжиренная",
        "Calories": "326 кКал",
        "Proteins": "48,06 г",
        "Fats": "1,61 г",
        "Urglevodi": "30,63 г"
    },
    {
        "Title": "Орех гикори (кария пекан), сушеный",
        "Calories": "657 кКал",
        "Proteins": "12,72 г",
        "Fats": "64,37 г",
        "Urglevodi": "11,85 г"
    },
    {
        "Title": "Орех гинкго, консервированный",
        "Calories": "111 кКал",
        "Proteins": "2,29 г",
        "Fats": "1,62 г",
        "Urglevodi": "12,8 г"
    },
    {
        "Title": "Орех гинкго, сушеный",
        "Calories": "348 кКал",
        "Proteins": "10,35 г",
        "Fats": "2 г",
        "Urglevodi": "72,45 г"
    },
    {
        "Title": "Орех гинкго, сырой",
        "Calories": "182 кКал",
        "Proteins": "4,32 г",
        "Fats": "1,68 г",
        "Urglevodi": "37,6 г"
    },
    {
        "Title": "Орех калифорнийский, сушеный",
        "Calories": "612 кКал",
        "Proteins": "24,9 г",
        "Fats": "56,98 г",
        "Urglevodi": "7,35 г"
    },
    {
        "Title": "Орехи, смесь без арахиса, жареные в масле без соли",
        "Calories": "615 кКал",
        "Proteins": "15,52 г",
        "Fats": "56,17 г",
        "Urglevodi": "16,77 г"
    },
    {
        "Title": "Орехи, смесь без арахиса, жареные в масле, с солью",
        "Calories": "615 кКал",
        "Proteins": "15,52 г",
        "Fats": "56,17 г",
        "Urglevodi": "16,77 г"
    },
    {
        "Title": "Орехи, смесь без арахиса, жареные в масле, слабосолёные",
        "Calories": "607 кКал",
        "Proteins": "17,86 г",
        "Fats": "50 г",
        "Urglevodi": "17,9 г"
    },
    {
        "Title": "Орехи, смесь с арахисом, жареные в масле без соли",
        "Calories": "607 кКал",
        "Proteins": "20,04 г",
        "Fats": "53,95 г",
        "Urglevodi": "14,05 г"
    },
    {
        "Title": "Орехи, смесь с арахисом, жареные в масле с солью",
        "Calories": "607 кКал",
        "Proteins": "20,04 г",
        "Fats": "53,95 г",
        "Urglevodi": "14,05 г"
    },
    {
        "Title": "Орехи, смесь с арахисом, сухая обжарка, без соли",
        "Calories": "607 кКал",
        "Proteins": "19,5 г",
        "Fats": "53,5 г",
        "Urglevodi": "16,02 г"
    },
    {
        "Title": "Орехи, смесь с арахисом, сухая обжарка, с солью",
        "Calories": "594 кКал",
        "Proteins": "17,3 г",
        "Fats": "51,45 г",
        "Urglevodi": "16,35 г"
    },
    {
        "Title": "Пальмовое ядро",
        "Calories": "0 кКал",
        "Proteins": "8,4 г",
        "Fats": "49,6 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Паста из кешью, без соли",
        "Calories": "587 кКал",
        "Proteins": "17,56 г",
        "Fats": "49,41 г",
        "Urglevodi": "25,57 г"
    },
    {
        "Title": "Паста из кешью, с солью",
        "Calories": "609 кКал",
        "Proteins": "12,12 г",
        "Fats": "53,03 г",
        "Urglevodi": "27,3 г"
    },
    {
        "Title": "Паста из семян подсолнечника",
        "Calories": "617 кКал",
        "Proteins": "17,28 г",
        "Fats": "55,2 г",
        "Urglevodi": "17,62 г"
    },
    {
        "Title": "Паста из семян подсолнечника, с солью",
        "Calories": "617 кКал",
        "Proteins": "17,28 г",
        "Fats": "55,2 г",
        "Urglevodi": "17,62 г"
    },
    {
        "Title": "Пекан, орех",
        "Calories": "691 кКал",
        "Proteins": "9,17 г",
        "Fats": "71,97 г",
        "Urglevodi": "4,26 г"
    },
    {
        "Title": "Пекан, орех жареный без масла, без соли",
        "Calories": "710 кКал",
        "Proteins": "9,5 г",
        "Fats": "74,27 г",
        "Urglevodi": "4,15 г"
    },
    {
        "Title": "Пекан, орех жареный без масла, с солью",
        "Calories": "710 кКал",
        "Proteins": "9,5 г",
        "Fats": "74,27 г",
        "Urglevodi": "4,15 г"
    },
    {
        "Title": "Пекан, орех жареный в масле, без соли",
        "Calories": "715 кКал",
        "Proteins": "9,2 г",
        "Fats": "75,23 г",
        "Urglevodi": "3,51 г"
    },
    {
        "Title": "Пекан, орех жареный в масле, с солью",
        "Calories": "715 кКал",
        "Proteins": "9,2 г",
        "Fats": "75,23 г",
        "Urglevodi": "3,51 г"
    },
    {
        "Title": "Персик (семя костянки)",
        "Calories": "0 кКал",
        "Proteins": "0 г",
        "Fats": "43 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Пили, орех сушеный",
        "Calories": "719 кКал",
        "Proteins": "10,8 г",
        "Fats": "79,55 г",
        "Urglevodi": "3,98 г"
    },
    {
        "Title": "Подсолнечник, семечки",
        "Calories": "601 кКал",
        "Proteins": "20,7 г",
        "Fats": "52,9 г",
        "Urglevodi": "10,5 г"
    },
    {
        "Title": "Подсолнечник, семечки, жареные в масле без добавления соли",
        "Calories": "592 кКал",
        "Proteins": "20,06 г",
        "Fats": "51,3 г",
        "Urglevodi": "12,29 г"
    },
    {
        "Title": "Подсолнечник, семечки, жареные в масле, с добавлением соли",
        "Calories": "592 кКал",
        "Proteins": "20,06 г",
        "Fats": "51,3 г",
        "Urglevodi": "12,29 г"
    },
    {
        "Title": "Подсолнечник, семечки, поджареные, без соли",
        "Calories": "619 кКал",
        "Proteins": "17,21 г",
        "Fats": "56,8 г",
        "Urglevodi": "9,09 г"
    },
    {
        "Title": "Подсолнечник, семечки, сухая обжарка, без соли",
        "Calories": "582 кКал",
        "Proteins": "19,33 г",
        "Fats": "49,8 г",
        "Urglevodi": "12,97 г"
    },
    {
        "Title": "Подсолнечник, семечки, сухая обжарка, с солью",
        "Calories": "582 кКал",
        "Proteins": "19,33 г",
        "Fats": "49,8 г",
        "Urglevodi": "15,07 г"
    },
    {
        "Title": "Подсолнечник, семечки, сушеные",
        "Calories": "584 кКал",
        "Proteins": "20,78 г",
        "Fats": "51,46 г",
        "Urglevodi": "11,4 г"
    },
    {
        "Title": "Подсолнечник, семечки, сушеные, солёные",
        "Calories": "619 кКал",
        "Proteins": "17,21 г",
        "Fats": "56,8 г",
        "Urglevodi": "9,09 г"
    },
    {
        "Title": "Рапс, семя",
        "Calories": "544 кКал",
        "Proteins": "30,8 г",
        "Fats": "37,6 г",
        "Urglevodi": "7,2 г"
    },
    {
        "Title": "Сафлоровая крупка, частично обезжиренная",
        "Calories": "342 кКал",
        "Proteins": "35,62 г",
        "Fats": "2,39 г",
        "Urglevodi": "48,73 г"
    },
    {
        "Title": "Сафлоровое семя, сушеное",
        "Calories": "517 кКал",
        "Proteins": "16,18 г",
        "Fats": "38,45 г",
        "Urglevodi": "34,29 г"
    },
    {
        "Title": "Семена бросимума напиткового, сушеные",
        "Calories": "367 кКал",
        "Proteins": "8,62 г",
        "Fats": "1,68 г",
        "Urglevodi": "64,49 г"
    },
    {
        "Title": "Семена бросимума напиткового, сырые",
        "Calories": "217 кКал",
        "Proteins": "5,97 г",
        "Fats": "0,99 г",
        "Urglevodi": "46,28 г"
    },
    {
        "Title": "Семена гулявника прямого целиком, сушеные",
        "Calories": "318 кКал",
        "Proteins": "12,14 г",
        "Fats": "4,6 г",
        "Urglevodi": "58,26 г"
    },
    {
        "Title": "Семена лотоса, сушеные",
        "Calories": "332 кКал",
        "Proteins": "15,41 г",
        "Fats": "1,97 г",
        "Urglevodi": "64,47 г"
    },
    {
        "Title": "Семена лотоса, сырые",
        "Calories": "89 кКал",
        "Proteins": "4,13 г",
        "Fats": "0,53 г",
        "Urglevodi": "17,28 г"
    },
    {
        "Title": "Семена льна",
        "Calories": "534 кКал",
        "Proteins": "18,29 г",
        "Fats": "42,16 г",
        "Urglevodi": "1,58 г"
    },
    {
        "Title": "Семена хлебного дерева, вареные",
        "Calories": "168 кКал",
        "Proteins": "5,3 г",
        "Fats": "2,3 г",
        "Urglevodi": "27,2 г"
    },
    {
        "Title": "Семена хлебного дерева, жареные",
        "Calories": "207 кКал",
        "Proteins": "6,2 г",
        "Fats": "2,7 г",
        "Urglevodi": "34,1 г"
    },
    {
        "Title": "Семена хлебного дерева, сырые",
        "Calories": "191 кКал",
        "Proteins": "7,4 г",
        "Fats": "5,59 г",
        "Urglevodi": "24,04 г"
    },
    {
        "Title": "Семена чиа, сушеные",
        "Calories": "486 кКал",
        "Proteins": "16,54 г",
        "Fats": "30,74 г",
        "Urglevodi": "7,72 г"
    },
    {
        "Title": "Слива, семя костянки",
        "Calories": "394,3 кКал",
        "Proteins": "28,5 г",
        "Fats": "40,2 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Тыквенные семечки, жареные без соли",
        "Calories": "574 кКал",
        "Proteins": "29,84 г",
        "Fats": "49,05 г",
        "Urglevodi": "8,21 г"
    },
    {
        "Title": "Тыквенные семечки, жареные с солью",
        "Calories": "574 кКал",
        "Proteins": "29,84 г",
        "Fats": "49,05 г",
        "Urglevodi": "8,21 г"
    },
    {
        "Title": "Тыквенные семечки, неочищенные, обжаренные без соли",
        "Calories": "446 кКал",
        "Proteins": "18,55 г",
        "Fats": "19,4 г",
        "Urglevodi": "35,35 г"
    },
    {
        "Title": "Тыквенные семечки, неочищенные, обжаренные с солью",
        "Calories": "446 кКал",
        "Proteins": "18,55 г",
        "Fats": "19,4 г",
        "Urglevodi": "35,35 г"
    },
    {
        "Title": "Тыквенные семечки, сушеные",
        "Calories": "559 кКал",
        "Proteins": "30,23 г",
        "Fats": "49,05 г",
        "Urglevodi": "4,71 г"
    },
    {
        "Title": "Фисташки несолёные, сухая обжарка",
        "Calories": "572 кКал",
        "Proteins": "21,05 г",
        "Fats": "45,82 г",
        "Urglevodi": "17,98 г"
    },
    {
        "Title": "Фисташки солёные, сухая обжарка",
        "Calories": "569 кКал",
        "Proteins": "21,05 г",
        "Fats": "45,82 г",
        "Urglevodi": "17,25 г"
    },
    {
        "Title": "Фисташки, сырые",
        "Calories": "560 кКал",
        "Proteins": "20,16 г",
        "Fats": "45,32 г",
        "Urglevodi": "16,57 г"
    },
    {
        "Title": "Фундук",
        "Calories": "628 кКал",
        "Proteins": "14,95 г",
        "Fats": "60,75 г",
        "Urglevodi": "7 г"
    },
    {
        "Title": "Фундук",
        "Calories": "651 кКал",
        "Proteins": "15 г",
        "Fats": "61,5 г",
        "Urglevodi": "9,4 г"
    },
    {
        "Title": "Фундук жареный",
        "Calories": "703 кКал",
        "Proteins": "17,8 г",
        "Fats": "66,1 г",
        "Urglevodi": "9,4 г"
    },
    {
        "Title": "Фундук, бланшированный",
        "Calories": "629 кКал",
        "Proteins": "13,7 г",
        "Fats": "61,15 г",
        "Urglevodi": "6 г"
    },
    {
        "Title": "Фундук, сухая обжарка, без соли",
        "Calories": "646 кКал",
        "Proteins": "15,03 г",
        "Fats": "62,4 г",
        "Urglevodi": "8,2 г"
    },
    {
        "Title": "Хлопчатник, крупка, частично обезжиренная (без госсипола)",
        "Calories": "367 кКал",
        "Proteins": "49,1 г",
        "Fats": "4,77 г",
        "Urglevodi": "38,43 г"
    },
    {
        "Title": "Хлопчатник, мука, обезжиренная (без госсипола)",
        "Calories": "332 кКал",
        "Proteins": "49,83 г",
        "Fats": "1,41 г",
        "Urglevodi": "36,1 г"
    },
    {
        "Title": "Хлопчатник, мука, частично обезжиренная (без госсипола)",
        "Calories": "359 кКал",
        "Proteins": "40,96 г",
        "Fats": "6,2 г",
        "Urglevodi": "37,54 г"
    },
    {
        "Title": "Хлопчатник, семена, жареные (без госсипола)",
        "Calories": "506 кКал",
        "Proteins": "32,59 г",
        "Fats": "36,29 г",
        "Urglevodi": "16,4 г"
    },
    {
        "Title": "Хлопчатник, семя",
        "Calories": "499 кКал",
        "Proteins": "34,5 г",
        "Fats": "36,5 г",
        "Urglevodi": "8,1 г"
    }
]
