Продукт,Калорийность,Белки,Жиры,Углеводы
        "Proteins": "1 г",
        "Fats": "0,1 г",
        "Urglevodi": "2,9 г"
    },
    {
        "Title": "Сок яблочный",
        "Calories": "46 кКал",
        "Proteins": "0,5 г",
        "Fats": "0,1 г",
        "Urglevodi": "10,1 г"
    },
    {
        "Title": "Сок-напиток и цитрусовых, замороженный концентрат",
        "Calories": "162 кКал",
        "Proteins": "1,2 г",
        "Fats": "0,1 г",
        "Urglevodi": "40 г"
    },
    {
        "Title": "Сок-напиток и цитрусовых, замороженный концентрат, приготовленный на воде",
        "Calories": "46 кКал",
        "Proteins": "0,34 г",
        "Fats": "0,03 г",
        "Urglevodi": "11,32 г"
    },
    {
        "Title": "Спортивный напиток, COCA-COLA, POWERADE, с лимонно-лаймовым вкусом, готовый к употреблению",
        "Calories": "32 кКал",
        "Proteins": "0 г",
        "Fats": "0,05 г",
        "Urglevodi": "7,84 г"
    },
    {
        "Title": "Фруктовый пунш, напиток, без добавления нутриентов, консервированный",
        "Calories": "48 кКал",
        "Proteins": "0 г",
        "Fats": "0 г",
        "Urglevodi": "11,97 г"
    },
    {
        "Title": "Фруктовый пунш, напиток, замороженный концентрат",
        "Calories": "162 кКал",
        "Proteins": "0,2 г",
        "Fats": "0 г",
        "Urglevodi": "41 г"
    },
    {
        "Title": "Фруктовый пунш, напиток, замороженный концентрат, приготовленный на воде",
        "Calories": "46 кКал",
        "Proteins": "0,06 г",
        "Fats": "0 г",
        "Urglevodi": "11,56 г"
    },
    {
        "Title": "Фруктовый пунш, напиток, порошок, без доб натрия, приготовленный на воде",
        "Calories": "37 кКал",
        "Proteins": "0 г",
        "Fats": "0,01 г",
        "Urglevodi": "9,47 г"
    },
    {
        "Title": "Фруктовый пунш, напиток, с доб. нутриентов, консервированный",
        "Calories": "47 кКал",
        "Proteins": "0 г",
        "Fats": "0 г",
        "Urglevodi": "11,74 г"
    },
    {
        "Title": "Фруктовый пунш, сок-напиток, замороженный концентрат",
        "Calories": "175 кКал",
        "Proteins": "0,3 г",
        "Fats": "0,7 г",
        "Urglevodi": "42,9 г"
    },
    {
        "Title": "Фруктовый пунш, сок-напиток, замороженный концентрат, приготовленный на воде",
        "Calories": "42 кКал",
        "Proteins": "0,07 г",
        "Fats": "0,17 г",
        "Urglevodi": "11,4 г"
    },
    {
        "Title": "Чай (сухая заварка)",
        "Calories": "140,9 кКал",
        "Proteins": "20 г",
        "Fats": "5,1 г",
        "Urglevodi": "4 г"
    },
    {
        "Title": "Чай заваренный с лимоном",
        "Calories": "28 кКал",
        "Proteins": "0,1 г",
        "Fats": "0 г",
        "Urglevodi": "6,8 г"
    },
    {
        "Title": "Чай заваренный с молоком",
        "Calories": "43 кКал",
        "Proteins": "0,7 г",
        "Fats": "0,8 г",
        "Urglevodi": "8,2 г"
    },
    {
        "Title": "Чай заваренный с сахаром",
        "Calories": "28 кКал",
        "Proteins": "0,1 г",
        "Fats": "0 г",
        "Urglevodi": "7 г"
    },
    {
        "Title": "Чай черный байховый (сухая заварка)",
        "Calories": "151,8 кКал",
        "Proteins": "20 г",
        "Fats": "5,1 г",
        "Urglevodi": "6,9 г"
    },
    {
        "Title": "Чай, готовый к употреблению, ARIZONA iced tea,  с лимонным вкусом",
        "Calories": "39 кКал",
        "Proteins": "0 г",
        "Fats": "0 г",
        "Urglevodi": "9,77 г"
    },
    {
        "Title": "Чай, готовый к употреблению, LIPTON BRISK, холодный, с лимонным вкусом",
        "Calories": "35 кКал",
        "Proteins": "0 г",
        "Fats": "0 г",
        "Urglevodi": "8,81 г"
    },
    {
        "Title": "Чай, готовый к употреблению, NESTLE, COOL NESTEA, холодный, с лимонным вкусом",
        "Calories": "36 кКал",
        "Proteins": "0 г",
        "Fats": "0 г",
        "Urglevodi": "9,09 г"
    },
    {
        "Title": "Чай, готовый к употреблению, WENDY'S, фаст фуд, без льда",
        "Calories": "1 кКал",
        "Proteins": "0,22 г",
        "Fats": "0 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Чай, заваренный, приготовленный, на водопроводной воде",
        "Calories": "1 кКал",
        "Proteins": "0 г",
        "Fats": "0 г",
        "Urglevodi": "0,3 г"
    },
    {
        "Title": "Чай, заваренный, приготовленный, на водопроводной воде, без кофеина",
        "Calories": "1 кКал",
        "Proteins": "0 г",
        "Fats": "0 г",
        "Urglevodi": "0,3 г"
    },
    {
        "Title": "Чай, заваренный, приготовленный, на дистиллированной воде",
        "Calories": "1 кКал",
        "Proteins": "0 г",
        "Fats": "0 г",
        "Urglevodi": "0,3 г"
    },
    {
        "Title": "Чай, растворимый,  неподслащенный, с ароматом лимона, порошок",
        "Calories": "345 кКал",
        "Proteins": "7,4 г",
        "Fats": "0,18 г",
        "Urglevodi": "73,52 г"
    },
    {
        "Title": "Чай, растворимый, не подслащенный, порошок, приготовленный",
        "Calories": "1 кКал",
        "Proteins": "0,06 г",
        "Fats": "0 г",
        "Urglevodi": "0,17 г"
    },
    {
        "Title": "Чай, растворимый, неподслащенный, порошок",
        "Calories": "315 кКал",
        "Proteins": "20,21 г",
        "Fats": "0 г",
        "Urglevodi": "50,16 г"
    },
    {
        "Title": "Чай, растворимый, неподслащенный, порошок, без кофеина",
        "Calories": "315 кКал",
        "Proteins": "20,21 г",
        "Fats": "0 г",
        "Urglevodi": "50,16 г"
    },
    {
        "Title": "Чай, растворимый, подслащенный сахарином натрия, со вкусом лимона, порошок",
        "Calories": "338 кКал",
        "Proteins": "3,3 г",
        "Fats": "0,6 г",
        "Urglevodi": "85,4 г"
    },
    {
        "Title": "Чай, растворимый, подслащенный сахарином натрия, со вкусом лимона, порошок, без кофеина",
        "Calories": "338 кКал",
        "Proteins": "3,3 г",
        "Fats": "0,6 г",
        "Urglevodi": "85,4 г"
    },
    {
        "Title": "Чай, растворимый, подслащенный сахарином натрия, со вкусом лимона, порошок, приготовленный",
        "Calories": "2 кКал",
        "Proteins": "0,02 г",
        "Fats": "0 г",
        "Urglevodi": "0,44 г"
    },
    {
        "Title": "Чай, растворимый, подслащенный сахаром, со вкусом лимона, с доб. аскорбиновой кислоты, порошок",
        "Calories": "385 кКал",
        "Proteins": "0,6 г",
        "Fats": "0,3 г",
        "Urglevodi": "97,6 г"
    },
    {
        "Title": "Чай, растворимый, с сахаром, со вкусом лимона, без доб. аскорбиновой кислоты, порошок",
        "Calories": "401 кКал",
        "Proteins": "0,12 г",
        "Fats": "0,73 г",
        "Urglevodi": "97,85 г"
    },
    {
        "Title": "Чай, растворимый, с сахаром, со вкусом лимона, без доб. аскорбиновой кислоты, порошок, без кофеина",
        "Calories": "401 кКал",
        "Proteins": "0,12 г",
        "Fats": "0,73 г",
        "Urglevodi": "98,55 г"
    },
    {
        "Title": "Чай, растворимый, с сахаром, со вкусом лимона, без доб. аскорбиновой кислоты, порошок, приготовленный",
        "Calories": "35 кКал",
        "Proteins": "0,01 г",
        "Fats": "0,06 г",
        "Urglevodi": "8,51 г"
    },
    {
        "Title": "Чай, травяной, не ромашковый, заваренный",
        "Calories": "1 кКал",
        "Proteins": "0 г",
        "Fats": "0 г",
        "Urglevodi": "0,2 г"
    },
    {
        "Title": "Чай, травяной, ромашковый, заваренный",
        "Calories": "1 кКал",
        "Proteins": "0 г",
        "Fats": "0 г",
        "Urglevodi": "0,2 г"
    },
    {
        "Title": "Черноплодно-рябиновый сок",
        "Calories": "50 кКал",
        "Proteins": "0,1 г",
        "Fats": "0,1 г",
        "Urglevodi": "11,4 г"
    },
    {
        "Title": "Черносмородиновый сок",
        "Calories": "41 кКал",
        "Proteins": "0,5 г",
        "Fats": "0 г",
        "Urglevodi": "7,3 г"
    },
    {
        "Title": "Шиповниковый сок",
        "Calories": "67 кКал",
        "Proteins": "0,1 г",
        "Fats": "0,2 г",
        "Urglevodi": "16,1 г"
    },
    {
        "Title": "Шоколадный сироп",
        "Calories": "279 кКал",
        "Proteins": "2,1 г",
        "Fats": "1,13 г",
        "Urglevodi": "62,5 г"
    },
    {
        "Title": "Шоколадный сироп, приготовленный на цельном молоке",
        "Calories": "90 кКал",
        "Proteins": "3,07 г",
        "Fats": "2,96 г",
        "Urglevodi": "12,48 г"
    },
    {
        "Title": "Энергетический напиток, AMP",
        "Calories": "46 кКал",
        "Proteins": "0,25 г",
        "Fats": "0,08 г",
        "Urglevodi": "12,08 г"
    },
    {
        "Title": "Энергетический напиток, AMP, без сахара",
        "Calories": "2 кКал",
        "Proteins": "0 г",
        "Fats": "0 г",
        "Urglevodi": "1,03 г"
    },
    {
        "Title": "Энергетический напиток, FULL THROTTLE",
        "Calories": "46 кКал",
        "Proteins": "0,25 г",
        "Fats": "0,08 г",
        "Urglevodi": "12,08 г"
    },
    {
        "Title": "Энергетический напиток, Monster (Монстр)",
        "Calories": "47 кКал",
        "Proteins": "0,47 г",
        "Fats": "0 г",
        "Urglevodi": "11,28 г"
    },
    {
        "Title": "Энергетический напиток, RED BULL (Ред булл), с доб кофеина, витаминами: PP, B5, B6 и B12",
        "Calories": "43 кКал",
        "Proteins": "0,46 г",
        "Fats": "0 г",
        "Urglevodi": "10,23 г"
    },
    {
        "Title": "Энергетический напиток, ROCKSTAR",
        "Calories": "58 кКал",
        "Proteins": "0,34 г",
        "Fats": "0,22 г",
        "Urglevodi": "12,7 г"
    },
    {
        "Title": "Энергетический напиток, ROCKSTAR, без сахара",
        "Calories": "4 кКал",
        "Proteins": "0,25 г",
        "Fats": "0,08 г",
        "Urglevodi": "0,7 г"
    },
    {
        "Title": "Энергетический напиток, VAULT Zero, без сахара, со вкусом цитрусовых",
        "Calories": "1 кКал",
        "Proteins": "0,25 г",
        "Fats": "0,08 г",
        "Urglevodi": "0,7 г"
    },
    {
        "Title": "Энергетический напиток, VAULT Zero, со вкусом цитрусовых",
        "Calories": "49 кКал",
        "Proteins": "0 г",
        "Fats": "0 г",
        "Urglevodi": "12,99 г"
    },
    {
        "Title": "Яблочно морковный напиток. Консервы",
        "Calories": "68 кКал",
        "Proteins": "0,3 г",
        "Fats": "0 г",
        "Urglevodi": "15,5 г"
    },
    {
        "Title": "Яблочно-абрикосовый напиток. Консервы",
        "Calories": "58 кКал",
        "Proteins": "0,2 г",
        "Fats": "0 г",
        "Urglevodi": "14 г"
    },
    {
        "Title": "Яблочно-виноградный напиток",
        "Calories": "52 кКал",
        "Proteins": "0,3 г",
        "Fats": "0 г",
        "Urglevodi": "12,3 г"
    }
]
