Продукт,Калорийность,Белки,Жиры,Углеводы
    },
    {
        "Title": "Лось, тазобедренный отруб, только мясо, жаренный на открытом огне",
        "Calories": "156 кКал",
        "Proteins": "30,94 г",
        "Fats": "2,64 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Медведь",
        "Calories": "161 кКал",
        "Proteins": "20,1 г",
        "Fats": "8,3 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Медведь полярный (белый) (Аляска)",
        "Calories": "130 кКал",
        "Proteins": "25,6 г",
        "Fats": "3,1 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Медведь, приготовленный на медленном огне",
        "Calories": "259 кКал",
        "Proteins": "32,42 г",
        "Fats": "13,39 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Медведь, черный (Аляска)",
        "Calories": "155 кКал",
        "Proteins": "20,1 г",
        "Fats": "8,3 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Мозги бараньи",
        "Calories": "123 кКал",
        "Proteins": "9,7 г",
        "Fats": "9,4 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Мозги бараньи, жаренные на сковороде",
        "Calories": "273 кКал",
        "Proteins": "16,97 г",
        "Fats": "22,19 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Мозги бараньи, тушеные",
        "Calories": "145 кКал",
        "Proteins": "12,55 г",
        "Fats": "10,17 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Мозги, бараньи",
        "Calories": "122 кКал",
        "Proteins": "10,4 г",
        "Fats": "8,58 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Мясной набор, баранина, мясо и жир, обрезь до 1/4'' жира, отборная, вареная",
        "Calories": "294 кКал",
        "Proteins": "24,52 г",
        "Fats": "20,94 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Мясной набор, баранина, мясо и жир, обрезь до 1/4'' жира, отборная, сырая",
        "Calories": "267 кКал",
        "Proteins": "16,88 г",
        "Fats": "21,59 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Мясной набор, баранина, мясо и жир, обрезь до 1/8'' жира, отборная, вареная",
        "Calories": "271 кКал",
        "Proteins": "25,51 г",
        "Fats": "18,01 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Мясной набор, баранина, мясо и жир, обрезь до 1/8'' жира, отборная, сырая",
        "Calories": "243 кКал",
        "Proteins": "17,54 г",
        "Fats": "18,66 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Мясной набор, баранина, Новая Зеландия, замороженная, мясо и жир, вареная",
        "Calories": "305 кКал",
        "Proteins": "24,42 г",
        "Fats": "22,26 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Мясной набор, баранина, Новая Зеландия, замороженная, мясо и жир, обрезь до 1/8'' жира, отборная, вареная",
        "Calories": "270 кКал",
        "Proteins": "25,26 г",
        "Fats": "17,98 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Мясной набор, баранина, Новая Зеландия, замороженная, мясо и жир, обрезь до 1/8'' жира, отборная, сырая",
        "Calories": "232 кКал",
        "Proteins": "17,95 г",
        "Fats": "17,2 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Мясной набор, баранина, Новая Зеландия, замороженная, мясо и жир, сырая",
        "Calories": "277 кКал",
        "Proteins": "16,74 г",
        "Fats": "22,74 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Мясной набор, баранина, Новая Зеландия, замороженная, только жир, вареная",
        "Calories": "586 кКал",
        "Proteins": "9,72 г",
        "Fats": "60,39 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Мясной набор, баранина, Новая Зеландия, замороженная, только жир, сырая",
        "Calories": "640 кКал",
        "Proteins": "6,92 г",
        "Fats": "67,63 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Мясной набор, баранина, Новая Зеландия, замороженная, только мясо, вареная",
        "Calories": "206 кКал",
        "Proteins": "29,59 г",
        "Fats": "8,86 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Мясной набор, баранина, Новая Зеландия, замороженная, только мясо, сырая",
        "Calories": "128 кКал",
        "Proteins": "20,75 г",
        "Fats": "4,41 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Мясной набор, баранина, только жир, обрезь до 1/4'' жира, отборная, вареная",
        "Calories": "586 кКал",
        "Proteins": "12,16 г",
        "Fats": "59,18 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Мясной набор, баранина, только жир, обрезь до 1/4'' жира, отборная, сырая",
        "Calories": "665 кКал",
        "Proteins": "6,65 г",
        "Fats": "70,61 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Мясной набор, баранина, только мясо, обрезь до 1/4'' жира, отборная, вареная",
        "Calories": "206 кКал",
        "Proteins": "28,22 г",
        "Fats": "9,52 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Мясной набор, баранина, только мясо, обрезь до 1/4'' жира, отборная, сырая",
        "Calories": "134 кКал",
        "Proteins": "20,29 г",
        "Fats": "5,25 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Мясо косули",
        "Calories": "138 кКал",
        "Proteins": "21,1 г",
        "Fats": "6 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Мясо кролика",
        "Calories": "183 кКал",
        "Proteins": "21,2 г",
        "Fats": "11 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Мясо лося",
        "Calories": "101 кКал",
        "Proteins": "21,4 г",
        "Fats": "1,7 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Мясо сайгака",
        "Calories": "208 кКал",
        "Proteins": "21,2 г",
        "Fats": "13,7 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Мясо яка",
        "Calories": "112 кКал",
        "Proteins": "20 г",
        "Fats": "3,5 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Нога передняя, с лопаткой, баранина, мясо и жир, обрезь до 1/8'' жира, жаренная",
        "Calories": "269 кКал",
        "Proteins": "22,7 г",
        "Fats": "19,08 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Нога передняя, с лопаткой, баранина, мясо и жир, обрезь до 1/8'' жира, жаренная на открытом огне",
        "Calories": "268 кКал",
        "Proteins": "23,84 г",
        "Fats": "18,39 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Нога передняя, с лопаткой, баранина, мясо и жир, обрезь до 1/8'' жира, сырая",
        "Calories": "244 кКал",
        "Proteins": "17,07 г",
        "Fats": "18,96 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Нога передняя, с лопаткой, баранина, мясо и жир, обрезь до 1/8'' жира, тушеная",
        "Calories": "338 кКал",
        "Proteins": "29,46 г",
        "Fats": "23,57 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Нога, передняя, с лопаткой, баранина, Новая Зеландия, замороженная, мясо и жир, обрезь до 1/8'' жира, сырая",
        "Calories": "251 кКал",
        "Proteins": "17,19 г",
        "Fats": "19,74 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Нога, передняя, с лопаткой, баранина, Новая Зеландия, замороженная, мясо и жир, обрезь до 1/8'' жира, тушеная",
        "Calories": "342 кКал",
        "Proteins": "29,43 г",
        "Fats": "24,03 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Нога, передняя, с лопаткой, баранина, Новая Зеландия, замороженная, мясо и жир, сырая",
        "Calories": "272 кКал",
        "Proteins": "16,16 г",
        "Fats": "22,89 г",
        "Urglevodi": "0,24 г"
    },
    {
        "Title": "Нога, передняя, с лопаткой, баранина, Новая Зеландия, замороженная, мясо и жир, тушеная",
        "Calories": "357 кКал",
        "Proteins": "28,21 г",
        "Fats": "26,27 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Нога, передняя, с лопаткой, баранина, Новая Зеландия, замороженная, только мясо, сырая",
        "Calories": "154 кКал",
        "Proteins": "19,72 г",
        "Fats": "8,3 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Нога, передняя, с лопаткой, баранина, Новая Зеландия, замороженная, только мясо, тушеная",
        "Calories": "285 кКал",
        "Proteins": "34,06 г",
        "Fats": "15,5 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Нога, целая, баранина, мясо и жир, обрезь до 1/8'' жира, отборная, жаренная",
        "Calories": "242 кКал",
        "Proteins": "26,2 г",
        "Fats": "14,42 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Нога, целая, баранина, мясо и жир, обрезь до 1/8'' жира, отборная, сырая",
        "Calories": "209 кКал",
        "Proteins": "18,47 г",
        "Fats": "14,42 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Нога, целая, баранина, Новая Зеландия, замороженная, мясо и жир, жаренная",
        "Calories": "246 кКал",
        "Proteins": "24,81 г",
        "Fats": "15,56 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Нога, целая, баранина, Новая Зеландия, замороженная, мясо и жир, обрезь до 1/8\" жира, жаренная",
        "Calories": "234 кКал",
        "Proteins": "25,34 г",
        "Fats": "13,95 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Нога, целая, баранина, Новая Зеландия, замороженная, мясо и жир, обрезь до 1/8\" жира, сырая",
        "Calories": "201 кКал",
        "Proteins": "18,76 г",
        "Fats": "13,37 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Нога, целая, баранина, Новая Зеландия, замороженная, мясо и жир, сырая",
        "Calories": "206 кКал",
        "Proteins": "18,64 г",
        "Fats": "14,52 г",
        "Urglevodi": "0,13 г"
    },
    {
        "Title": "Нога, целая, баранина, Новая Зеландия, замороженная, только мясо, жаренная",
        "Calories": "181 кКал",
        "Proteins": "27,68 г",
        "Fats": "7,01 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Нога, целая, баранина, Новая Зеландия, замороженная, только мясо, сырая",
        "Calories": "126 кКал",
        "Proteins": "21,1 г",
        "Fats": "4,64 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Оленина 1 кат.",
        "Calories": "155 кКал",
        "Proteins": "19,5 г",
        "Fats": "8,5 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Оленина тушеная, консервы",
        "Calories": "171 кКал",
        "Proteins": "19,3 г",
        "Fats": "10,4 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Оленина, 2 категории",
        "Calories": "125 кКал",
        "Proteins": "21 г",
        "Fats": "4,5 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Олень, (лань)",
        "Calories": "120 кКал",
        "Proteins": "22,96 г",
        "Fats": "2,42 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Олень, (лань), запеченный",
        "Calories": "158 кКал",
        "Proteins": "30,21 г",
        "Fats": "3,19 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Олень, (лань), мякоть плечевой части, только мясо, тушеный",
        "Calories": "191 кКал",
        "Proteins": "36,28 г",
        "Fats": "3,95 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Олень, (лань), стейк из верхней части бедра, только мясо, жареный на открытом огне",
        "Calories": "152 кКал",
        "Proteins": "31,47 г",
        "Fats": "1,92 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Олень, (лань), стейк из филея, только мясо, жаренный на открытом огне",
        "Calories": "150 кКал",
        "Proteins": "30,2 г",
        "Fats": "2,38 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Олень, сырой, (Аляска, Ситка)",
        "Calories": "116 кКал",
        "Proteins": "21,5 г",
        "Fats": "2,66 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Ондатра (выхухоль)",
        "Calories": "162 кКал",
        "Proteins": "20,76 г",
        "Fats": "8,1 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Ондатра (выхухоль), запеченная",
        "Calories": "234 кКал",
        "Proteins": "30,09 г",
        "Fats": "11,74 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Опоссум, запеченный",
        "Calories": "221 кКал",
        "Proteins": "30,2 г",
        "Fats": "10,2 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Печень баранья",
        "Calories": "101 кКал",
        "Proteins": "18,7 г",
        "Fats": "2,9 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Печень баранья",
        "Calories": "139 кКал",
        "Proteins": "20,38 г",
        "Fats": "5,02 г",
        "Urglevodi": "1,78 г"
    },
    {
        "Title": "Печень баранья, жаренная  на сковороде",
        "Calories": "238 кКал",
        "Proteins": "25,53 г",
        "Fats": "12,65 г",
        "Urglevodi": "3,78 г"
    },
    {
        "Title": "Печень баранья, тушеная",
        "Calories": "220 кКал",
        "Proteins": "30,57 г",
        "Fats": "8,81 г",
        "Urglevodi": "2,53 г"
    },
    {
        "Title": "Печень северного оленя карибу, (Аляска)",
        "Calories": "122 кКал",
        "Proteins": "15 г",
        "Fats": "3,9 г",
        "Urglevodi": "6,8 г"
    },
    {
        "Title": "Поджарка из баранины, по 1-408",
        "Calories": "409 кКал",
        "Proteins": "19,5 г",
        "Fats": "35,1 г",
        "Urglevodi": "3,9 г"
    },
    {
        "Title": "Поджелудочная железа баранья",
        "Calories": "152 кКал",
        "Proteins": "14,84 г",
        "Fats": "9,82 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Поджелудочная железа баранья тушеная",
        "Calories": "234 кКал",
        "Proteins": "22,83 г",
        "Fats": "15,12 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Почки бараньи",
        "Calories": "77 кКал",
        "Proteins": "13,6 г",
        "Fats": "2,5 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Почки бараньи",
        "Calories": "97 кКал",
        "Proteins": "15,74 г",
        "Fats": "2,95 г",
        "Urglevodi": "0,82 г"
    },
    {
        "Title": "Почки бараньи, тушеные",
        "Calories": "137 кКал",
        "Proteins": "23,65 г",
        "Fats": "3,62 г",
        "Urglevodi": "0,99 г"
    },
    {
        "Title": "Рагу из баранины, по 1-430",
        "Calories": "152 кКал",
        "Proteins": "5,1 г",
        "Fats": "10,1 г",
        "Urglevodi": "10,1 г"
    },
    {
        "Title": "Рагу из кролика, по 2-10",
        "Calories": "123 кКал",
        "Proteins": "6,4 г",
        "Fats": "6,1 г",
        "Urglevodi": "10,4 г"
    },
    {
        "Title": "Ребра, баранина, мясо и жир, обрезь до 1/8'' жира, отборная, жаренная",
        "Calories": "341 кКал",
        "Proteins": "21,82 г",
        "Fats": "27,53 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Ребра, баранина, мясо и жир, обрезь до 1/8'' жира, отборная, жаренная на открытом огне",
        "Calories": "340 кКал",
        "Proteins": "23,06 г",
        "Fats": "26,82 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Ребра, баранина, мясо и жир, обрезь до 1/8'' жира, отборная, сырая",
        "Calories": "342 кКал",
        "Proteins": "15,32 г",
        "Fats": "30,71 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Ребра, баранина, Новая Зеландия, замороженная, мясо и жир, жаренная",
        "Calories": "253 кКал",
        "Proteins": "22,06 г",
        "Fats": "18,29 г",
        "Urglevodi": "0,04 г"
    },
    {
        "Title": "Ребра, баранина, Новая Зеландия, замороженная, мясо и жир, обрезь дл 1/8'' жира, жаренная",
        "Calories": "317 кКал",
        "Proteins": "19,86 г",
        "Fats": "25,74 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Ребра, баранина, Новая Зеландия, замороженная, мясо и жир, обрезь дл 1/8'' жира, сырая",
        "Calories": "311 кКал",
        "Proteins": "15,87 г",
        "Fats": "27 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Ребра, баранина, Новая Зеландия, замороженная, мясо и жир, сырая",
        "Calories": "240 кКал",
        "Proteins": "18,12 г",
        "Fats": "18,52 г",
        "Urglevodi": "0,13 г"
    },
    {
        "Title": "Ребра, баранина, Новая Зеландия, замороженная, только мясо, жаренная",
        "Calories": "196 кКал",
        "Proteins": "24,42 г",
        "Fats": "10,16 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Ребра, баранина, Новая Зеландия, замороженная, только мясо, сырая",
        "Calories": "160 кКал",
        "Proteins": "20,65 г",
        "Fats": "8,61 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Рубец бараний",
        "Calories": "82 кКал",
        "Proteins": "11,5 г",
        "Fats": "4 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Рулька, баранина, мясо и жир, обрезь до 1/4\" жира, отборная, сырая",
        "Calories": "201 кКал",
        "Proteins": "18,91 г",
        "Fats": "13,38 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Рулька, баранина, мясо и жир, обрезь до 1/4\" жира, отборная, тушеная",
        "Calories": "243 кКал",
        "Proteins": "28,37 г",
        "Fats": "13,46 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Рулька, баранина, Новая Зеландия, замороженная, мясо и жир, обрезь до 1/8\" жира, сырая",
        "Calories": "223 кКал",
        "Proteins": "18,04 г",
        "Fats": "16,15 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Рулька, баранина, Новая Зеландия, замороженная, мясо и жир, обрезь до 1/8\" жира, тушеная",
        "Calories": "258 кКал",
        "Proteins": "26,97 г",
        "Fats": "15,83 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Рулька, баранина, Новая Зеландия, замороженная, мясо и жир, сырая",
        "Calories": "183 кКал",
        "Proteins": "20,09 г",
        "Fats": "11,38 г",
        "Urglevodi": "0,09 г"
    },
    {
        "Title": "Рулька, баранина, Новая Зеландия, замороженная, мясо и жир, тушеная",
        "Calories": "258 кКал",
        "Proteins": "26,97 г",
        "Fats": "15,83 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Рулька, баранина, Новая Зеландия, замороженная, только мясо, сырая",
        "Calories": "122 кКал",
        "Proteins": "22,05 г",
        "Fats": "3,77 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Рулька, баранина, Новая Зеландия, замороженная, только мясо, тушеная",
        "Calories": "209 кКал",
        "Proteins": "33,31 г",
        "Fats": "8,4 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Селезенка баранья",
        "Calories": "101 кКал",
        "Proteins": "17,2 г",
        "Fats": "3,1 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Селезенка баранья, тушеная",
        "Calories": "156 кКал",
        "Proteins": "26,46 г",
        "Fats": "4,77 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Сердце баранье",
        "Calories": "86 кКал",
        "Proteins": "13,5 г",
        "Fats": "3,5 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Сердце баранье",
        "Calories": "122 кКал",
        "Proteins": "16,47 г",
        "Fats": "5,68 г",
        "Urglevodi": "0,21 г"
    },
    {
        "Title": "Сердце баранье, тушеное",
        "Calories": "185 кКал",
        "Proteins": "24,97 г",
        "Fats": "7,91 г",
        "Urglevodi": "1,93 г"
    },
    {
        "Title": "Фарш из баранины",
        "Calories": "282 кКал",
        "Proteins": "16,56 г",
        "Fats": "23,41 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Фарш из баранины, жаренный на открытом огне",
        "Calories": "283 кКал",
        "Proteins": "24,75 г",
        "Fats": "19,65 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Фарш из мяса белки (Аляска)",
        "Calories": "111 кКал",
        "Proteins": "19,3 г",
        "Fats": "3,8 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Фарш из мяса бизона",
        "Calories": "223 кКал",
        "Proteins": "18,67 г",
        "Fats": "15,93 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Фарш из мяса бизона, жаренный на сковороде",
        "Calories": "238 кКал",
        "Proteins": "23,77 г",
        "Fats": "15,13 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Фарш из мяса зубра пастбищного",
        "Calories": "146 кКал",
        "Proteins": "20,23 г",
        "Fats": "7,21 г",
        "Urglevodi": "0,05 г"
    },
    {
        "Title": "Фарш из мяса зубра пастбищного, приготовленный",
        "Calories": "179 кКал",
        "Proteins": "25,45 г",
        "Fats": "8,62 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Фарш из мяса лося",
        "Calories": "172 кКал",
        "Proteins": "21,76 г",
        "Fats": "8,82 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Фарш из мяса лося, жаренный на сковороде",
        "Calories": "193 кКал",
        "Proteins": "26,64 г",
        "Fats": "8,74 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Фарш из мяса оленя (лани)",
        "Calories": "157 кКал",
        "Proteins": "21,78 г",
        "Fats": "7,13 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Фарш из мяса оленя (лани), жаренный на сковороде",
        "Calories": "187 кКал",
        "Proteins": "26,45 г",
        "Fats": "8,22 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Шницель отбивной из баранины, по 1-416",
        "Calories": "333 кКал",
        "Proteins": "21,8 г",
        "Fats": "23,2 г",
        "Urglevodi": "9,1 г"
    },
    {
        "Title": "Ягнятина",
        "Calories": "196 кКал",
        "Proteins": "17,2 г",
        "Fats": "14,1 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Ягнятина, лопаточная часть",
        "Calories": "259 кКал",
        "Proteins": "16,63 г",
        "Fats": "20,86 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Ягнятина, лопаточная часть жаренная на открытом огне",
        "Calories": "278 кКал",
        "Proteins": "23,08 г",
        "Fats": "19,94 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Ягнятина, лопаточная часть только мясо",
        "Calories": "151 кКал",
        "Proteins": "19,29 г",
        "Fats": "7,63 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Ягнятина, лопаточная часть только мясо, жаренная на открытом огне",
        "Calories": "211 кКал",
        "Proteins": "25,48 г",
        "Fats": "11,32 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Ягнятина, лопаточная часть только мясо, запеченная",
        "Calories": "209 кКал",
        "Proteins": "24,61 г",
        "Fats": "11,57 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Ягнятина, лопаточная часть, запеченная",
        "Calories": "281 кКал",
        "Proteins": "22,25 г",
        "Fats": "20,61 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Ягнятина, лопаточная часть, только мясо, тушеная",
        "Calories": "288 кКал",
        "Proteins": "32,35 г",
        "Fats": "16,64 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Ягнятина, лопаточная часть, тушеная",
        "Calories": "345 кКал",
        "Proteins": "28,51 г",
        "Fats": "24,73 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Ягнятина, окорок",
        "Calories": "272 кКал",
        "Proteins": "16,94 г",
        "Fats": "22,11 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Ягнятина, окорок, запеченный",
        "Calories": "292 кКал",
        "Proteins": "24,63 г",
        "Fats": "20,67 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Ягнятина, окорок, только мясо, запеченный",
        "Calories": "204 кКал",
        "Proteins": "28,35 г",
        "Fats": "9,17 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Ягнятина, плечевая часть",
        "Calories": "260 кКал",
        "Proteins": "16,79 г",
        "Fats": "20,9 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Ягнятина, плечевая часть, жаренная на открытом огне",
        "Calories": "281 кКал",
        "Proteins": "24,44 г",
        "Fats": "19,55 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Ягнятина, плечевая часть, запеченная",
        "Calories": "279 кКал",
        "Proteins": "22,53 г",
        "Fats": "20,24 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Ягнятина, плечевая часть, только мясо",
        "Calories": "132 кКал",
        "Proteins": "19,99 г",
        "Fats": "5,2 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Ягнятина, плечевая часть, только мясо, жаренная на открытом огне",
        "Calories": "200 кКал",
        "Proteins": "27,71 г",
        "Fats": "9,02 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Ягнятина, плечевая часть, только мясо, запеченная",
        "Calories": "192 кКал",
        "Proteins": "25,46 г",
        "Fats": "9,26 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Ягнятина, плечевая часть, только мясо, тушеная",
        "Calories": "279 кКал",
        "Proteins": "35,54 г",
        "Fats": "14,08 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Ягнятина, плечевая часть, тушеная",
        "Calories": "346 кКал",
        "Proteins": "30,39 г",
        "Fats": "24 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Язык бараний",
        "Calories": "195 кКал",
        "Proteins": "12,6 г",
        "Fats": "16,1 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Язык бараний",
        "Calories": "222 кКал",
        "Proteins": "15,7 г",
        "Fats": "17,17 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Язык бараний тушеный",
        "Calories": "275 кКал",
        "Proteins": "21,57 г",
        "Fats": "20,28 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Язык оленя карибу (Аляска)",
        "Calories": "260 кКал",
        "Proteins": "13,7 г",
        "Fats": "22,8 г",
        "Urglevodi": "0 г"
    }
]
