Продукт,Калорийность,Белки,Жиры,Углеводы
        "Proteins": "2,3 г",
        "Fats": "0,5 г",
        "Urglevodi": "71,2 г"
    },
    {
        "Title": "Изюм с косточками",
        "Calories": "296 кКал",
        "Proteins": "2,52 г",
        "Fats": "0,54 г",
        "Urglevodi": "71,67 г"
    },
    {
        "Title": "Изюм с косточками (виноград сушеный)",
        "Calories": "276 кКал",
        "Proteins": "1,8 г",
        "Fats": "0,54 г",
        "Urglevodi": "70,9 г"
    },
    {
        "Title": "Изюм чёрный без косточек (\"коринка\", из винограда Черный Коринф)",
        "Calories": "290 кКал",
        "Proteins": "3,43 г",
        "Fats": "0,22 г",
        "Urglevodi": "72,58 г"
    },
    {
        "Title": "Изюм, без косточек",
        "Calories": "299 кКал",
        "Proteins": "3,3 г",
        "Fats": "0,25 г",
        "Urglevodi": "74,82 г"
    },
    {
        "Title": "Изюм, золотистый, без косточек",
        "Calories": "301 кКал",
        "Proteins": "3,28 г",
        "Fats": "0,2 г",
        "Urglevodi": "76,72 г"
    },
    {
        "Title": "Инжир",
        "Calories": "54 кКал",
        "Proteins": "0,7 г",
        "Fats": "0,2 г",
        "Urglevodi": "12 г"
    },
    {
        "Title": "Инжир",
        "Calories": "74 кКал",
        "Proteins": "0,75 г",
        "Fats": "0,3 г",
        "Urglevodi": "16,28 г"
    },
    {
        "Title": "Инжир сушеный",
        "Calories": "257 кКал",
        "Proteins": "3,1 г",
        "Fats": "0,8 г",
        "Urglevodi": "57,9 г"
    },
    {
        "Title": "Инжир сушеный",
        "Calories": "249 кКал",
        "Proteins": "3,3 г",
        "Fats": "0,93 г",
        "Urglevodi": "54,07 г"
    },
    {
        "Title": "Инжир сушеный, подслащенный",
        "Calories": "107 кКал",
        "Proteins": "1,42 г",
        "Fats": "0,4 г",
        "Urglevodi": "23,37 г"
    },
    {
        "Title": "Инжир, консервированный в водной заливке",
        "Calories": "53 кКал",
        "Proteins": "0,4 г",
        "Fats": "0,1 г",
        "Urglevodi": "11,79 г"
    },
    {
        "Title": "Инжир, консервированный в легком сахарном сиропе",
        "Calories": "69 кКал",
        "Proteins": "0,39 г",
        "Fats": "0,1 г",
        "Urglevodi": "16,15 г"
    },
    {
        "Title": "Инжир, консервированный в насыщенном сахарном сиропе",
        "Calories": "88 кКал",
        "Proteins": "0,38 г",
        "Fats": "0,1 г",
        "Urglevodi": "20,7 г"
    },
    {
        "Title": "Инжир, консервированный в экстра-насыщенном сахарном сиропе",
        "Calories": "107 кКал",
        "Proteins": "0,38 г",
        "Fats": "0,1 г",
        "Urglevodi": "27,86 г"
    },
    {
        "Title": "Ирга",
        "Calories": "47 кКал",
        "Proteins": "0 г",
        "Fats": "0 г",
        "Urglevodi": "11,4 г"
    },
    {
        "Title": "Калина",
        "Calories": "26,3 кКал",
        "Proteins": "0,37 г",
        "Fats": "1,5 г",
        "Urglevodi": "6,5 г"
    },
    {
        "Title": "Карамбола, сырая",
        "Calories": "31 кКал",
        "Proteins": "1,04 г",
        "Fats": "0,33 г",
        "Urglevodi": "3,93 г"
    },
    {
        "Title": "Карисса, сырая",
        "Calories": "62 кКал",
        "Proteins": "0,5 г",
        "Fats": "1,3 г",
        "Urglevodi": "13,63 г"
    },
    {
        "Title": "Келуак (кепаянг)",
        "Calories": "111 кКал",
        "Proteins": "2,3 г",
        "Fats": "2 г",
        "Urglevodi": "17,7 г"
    },
    {
        "Title": "Киви",
        "Calories": "47 кКал",
        "Proteins": "0,8 г",
        "Fats": "0,4 г",
        "Urglevodi": "8,1 г"
    },
    {
        "Title": "Киви Zespri Санголд, новозеландское",
        "Calories": "63 кКал",
        "Proteins": "1,02 г",
        "Fats": "0,28 г",
        "Urglevodi": "14,39 г"
    },
    {
        "Title": "Киви свежее",
        "Calories": "61 кКал",
        "Proteins": "1,14 г",
        "Fats": "0,52 г",
        "Urglevodi": "11,66 г"
    },
    {
        "Title": "Киви, джем",
        "Calories": "243 кКал",
        "Proteins": "0,4 г",
        "Fats": "0,2 г",
        "Urglevodi": "58,9 г"
    },
    {
        "Title": "Киви, пюре",
        "Calories": "47 кКал",
        "Proteins": "0,8 г",
        "Fats": "0,4 г",
        "Urglevodi": "8,2 г"
    },
    {
        "Title": "Кизил",
        "Calories": "45 кКал",
        "Proteins": "1 г",
        "Fats": "0,011 г",
        "Urglevodi": "9 г"
    },
    {
        "Title": "Клементины",
        "Calories": "47 кКал",
        "Proteins": "0,85 г",
        "Fats": "0,15 г",
        "Urglevodi": "10,32 г"
    },
    {
        "Title": "Клубника",
        "Calories": "41 кКал",
        "Proteins": "0,8 г",
        "Fats": "0,4 г",
        "Urglevodi": "7,5 г"
    },
    {
        "Title": "Клубника замороженная",
        "Calories": "35 кКал",
        "Proteins": "0,43 г",
        "Fats": "0,11 г",
        "Urglevodi": "7,03 г"
    },
    {
        "Title": "Клубника ломтиками, замороженная, подслащенная",
        "Calories": "96 кКал",
        "Proteins": "0,53 г",
        "Fats": "0,13 г",
        "Urglevodi": "24,02 г"
    },
    {
        "Title": "Клубника, сырая",
        "Calories": "32 кКал",
        "Proteins": "0,67 г",
        "Fats": "0,3 г",
        "Urglevodi": "5,68 г"
    },
    {
        "Title": "Клубничный компот, клубника консервированная в сахарном сиропе",
        "Calories": "92 кКал",
        "Proteins": "0,56 г",
        "Fats": "0,26 г",
        "Urglevodi": "21,83 г"
    },
    {
        "Title": "Клюква",
        "Calories": "28 кКал",
        "Proteins": "0,5 г",
        "Fats": "0,2 г",
        "Urglevodi": "3,7 г"
    },
    {
        "Title": "Клюква",
        "Calories": "46 кКал",
        "Proteins": "0,46 г",
        "Fats": "0,13 г",
        "Urglevodi": "8,37 г"
    },
    {
        "Title": "Клюква сушеная, подслащенная",
        "Calories": "308 кКал",
        "Proteins": "0,17 г",
        "Fats": "1,09 г",
        "Urglevodi": "77,5 г"
    },
    {
        "Title": "Клюквенно-апельсиновый соус, консервированный",
        "Calories": "178 кКал",
        "Proteins": "0,3 г",
        "Fats": "0,1 г",
        "Urglevodi": "46,2 г"
    },
    {
        "Title": "Клюквенный соус желеобразный, консервированный, OCEAN SPRAY",
        "Calories": "160 кКал",
        "Proteins": "1,05 г",
        "Fats": "0,04 г",
        "Urglevodi": "39,61 г"
    },
    {
        "Title": "Клюквенный соус с цельными ягодами, консервированный, OCEAN SPRAY",
        "Calories": "158 кКал",
        "Proteins": "0,75 г",
        "Fats": "0,05 г",
        "Urglevodi": "39,2 г"
    },
    {
        "Title": "Клюквенный соус, консервированный, подслащенный",
        "Calories": "159 кКал",
        "Proteins": "0,9 г",
        "Fats": "0,15 г",
        "Urglevodi": "39,3 г"
    },
    {
        "Title": "Компот из земляники. Консервы",
        "Calories": "0 кКал",
        "Proteins": "0 г",
        "Fats": "0 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Компот из слив венгерка. Консервы",
        "Calories": "96 кКал",
        "Proteins": "0,5 г",
        "Fats": "0,1 г",
        "Urglevodi": "23,9 г"
    },
    {
        "Title": "Компот из слив ренклод. Консервы",
        "Calories": "86 кКал",
        "Proteins": "0,3 г",
        "Fats": "0 г",
        "Urglevodi": "21,9 г"
    },
    {
        "Title": "Концентрат малинового сока",
        "Calories": "221 кКал",
        "Proteins": "3,04 г",
        "Fats": "1,34 г",
        "Urglevodi": "52,09 г"
    },
    {
        "Title": "Кратева священная",
        "Calories": "69 кКал",
        "Proteins": "1,5 г",
        "Fats": "0,1 г",
        "Urglevodi": "12,3 г"
    },
    {
        "Title": "Крыжовник",
        "Calories": "45 кКал",
        "Proteins": "0,7 г",
        "Fats": "0,2 г",
        "Urglevodi": "9,1 г"
    },
    {
        "Title": "Крыжовник",
        "Calories": "44 кКал",
        "Proteins": "0,88 г",
        "Fats": "0,58 г",
        "Urglevodi": "5,88 г"
    },
    {
        "Title": "Крыжовник, консервированный в легком сахарном сиропе",
        "Calories": "73 кКал",
        "Proteins": "0,65 г",
        "Fats": "0,2 г",
        "Urglevodi": "16,35 г"
    },
    {
        "Title": "Кумкват",
        "Calories": "71 кКал",
        "Proteins": "1,88 г",
        "Fats": "0,86 г",
        "Urglevodi": "9,4 г"
    },
    {
        "Title": "Курага (абрикосы сушеные без косточки)",
        "Calories": "232 кКал",
        "Proteins": "5,2 г",
        "Fats": "0,3 г",
        "Urglevodi": "51 г"
    },
    {
        "Title": "Лайм",
        "Calories": "30 кКал",
        "Proteins": "0,7 г",
        "Fats": "0,2 г",
        "Urglevodi": "7,74 г"
    },
    {
        "Title": "Лимон",
        "Calories": "34 кКал",
        "Proteins": "0,9 г",
        "Fats": "0,1 г",
        "Urglevodi": "3 г"
    },
    {
        "Title": "Лимон без цедры, сырые",
        "Calories": "29 кКал",
        "Proteins": "1,1 г",
        "Fats": "0,3 г",
        "Urglevodi": "6,52 г"
    },
    {
        "Title": "Лимонная цедра, сырая",
        "Calories": "47 кКал",
        "Proteins": "1,5 г",
        "Fats": "0,3 г",
        "Urglevodi": "5,4 г"
    },
    {
        "Title": "Лимонник китайский, ягоды высушенные с семенами",
        "Calories": "416 кКал",
        "Proteins": "0 г",
        "Fats": "40,3 г",
        "Urglevodi": "13,3 г"
    },
    {
        "Title": "Лимонник китайский, ягоды свежие без семян",
        "Calories": "47 кКал",
        "Proteins": "0 г",
        "Fats": "0 г",
        "Urglevodi": "2,2 г"
    },
    {
        "Title": "Личи",
        "Calories": "66 кКал",
        "Proteins": "0,83 г",
        "Fats": "0,44 г",
        "Urglevodi": "15,23 г"
    },
    {
        "Title": "Личи, сушеные",
        "Calories": "277 кКал",
        "Proteins": "3,8 г",
        "Fats": "1,2 г",
        "Urglevodi": "66,1 г"
    },
    {
        "Title": "Логанова ягода, мороженная",
        "Calories": "55 кКал",
        "Proteins": "1,52 г",
        "Fats": "0,31 г",
        "Urglevodi": "7,72 г"
    },
    {
        "Title": "Лонган",
        "Calories": "60 кКал",
        "Proteins": "1,31 г",
        "Fats": "0,1 г",
        "Urglevodi": "14,04 г"
    },
    {
        "Title": "Лонган, сушеный",
        "Calories": "286 кКал",
        "Proteins": "4,9 г",
        "Fats": "0,4 г",
        "Urglevodi": "74 г"
    },
    {
        "Title": "Малайское яблоко (Ямбоза)",
        "Calories": "25 кКал",
        "Proteins": "0,6 г",
        "Fats": "0,3 г",
        "Urglevodi": "5,7 г"
    },
    {
        "Title": "Малина",
        "Calories": "52 кКал",
        "Proteins": "1,2 г",
        "Fats": "0,65 г",
        "Urglevodi": "5,44 г"
    },
    {
        "Title": "Малина",
        "Calories": "46 кКал",
        "Proteins": "0,8 г",
        "Fats": "0,5 г",
        "Urglevodi": "8,3 г"
    },
    {
        "Title": "Малина дикая (индейцы северных великих равнин)",
        "Calories": "62 кКал",
        "Proteins": "1,12 г",
        "Fats": "0,28 г",
        "Urglevodi": "6,35 г"
    },
    {
        "Title": "Малина красная, замороженная",
        "Calories": "56 кКал",
        "Proteins": "1,15 г",
        "Fats": "0,81 г",
        "Urglevodi": "8,25 г"
    },
    {
        "Title": "Малина красная, замороженная, подслащенная",
        "Calories": "103 кКал",
        "Proteins": "0,7 г",
        "Fats": "0,16 г",
        "Urglevodi": "21,76 г"
    },
    {
        "Title": "Малина красная, консервированная в насыщенном сахарном сиропе",
        "Calories": "91 кКал",
        "Proteins": "0,83 г",
        "Fats": "0,12 г",
        "Urglevodi": "20,06 г"
    },
    {
        "Title": "Малиновое пюре без семян, без сахара",
        "Calories": "41 кКал",
        "Proteins": "1,02 г",
        "Fats": "0,87 г",
        "Urglevodi": "7,09 г"
    },
    {
        "Title": "Малиновое пюре с семенами, без сахара",
        "Calories": "55 кКал",
        "Proteins": "1,1 г",
        "Fats": "0,97 г",
        "Urglevodi": "7,21 г"
    },
    {
        "Title": "Мамея (маммея), антильский абрикос, сырой",
        "Calories": "51 кКал",
        "Proteins": "0,5 г",
        "Fats": "0,5 г",
        "Urglevodi": "9,5 г"
    },
    {
        "Title": "Манго",
        "Calories": "60 кКал",
        "Proteins": "0,82 г",
        "Fats": "0,38 г",
        "Urglevodi": "13,38 г"
    },
    {
        "Title": "Манго сушеное подслащенное",
        "Calories": "319 кКал",
        "Proteins": "2,45 г",
        "Fats": "1,18 г",
        "Urglevodi": "76,18 г"
    },
    {
        "Title": "Мангостан (мангустин), консервированный в сиропе",
        "Calories": "73 кКал",
        "Proteins": "0,41 г",
        "Fats": "0,58 г",
        "Urglevodi": "16,11 г"
    },
    {
        "Title": "Мандарин",
        "Calories": "53 кКал",
        "Proteins": "0,81 г",
        "Fats": "0,31 г",
        "Urglevodi": "11,54 г"
    },
    {
        "Title": "Мандарин",
        "Calories": "38 кКал",
        "Proteins": "0,8 г",
        "Fats": "0,2 г",
        "Urglevodi": "7,5 г"
    },
    {
        "Title": "Мандарин, консервированный в легком сахарном сиропе",
        "Calories": "61 кКал",
        "Proteins": "0,45 г",
        "Fats": "0,1 г",
        "Urglevodi": "15,49 г"
    },
    {
        "Title": "Мандарин, консервированный в собственном соку",
        "Calories": "37 кКал",
        "Proteins": "0,62 г",
        "Fats": "0,03 г",
        "Urglevodi": "8,87 г"
    },
    {
        "Title": "Мандарин, консервированный в собственном соку, сухой продукт",
        "Calories": "38 кКал",
        "Proteins": "0,75 г",
        "Fats": "0,04 г",
        "Urglevodi": "8,21 г"
    },
    {
        "Title": "Мандариновый джем",
        "Calories": "276 кКал",
        "Proteins": "0,3 г",
        "Fats": "0 г",
        "Urglevodi": "71,8 г"
    },
    {
        "Title": "Маракуйя (пурпурная гранадилла)",
        "Calories": "97 кКал",
        "Proteins": "2,2 г",
        "Fats": "0,7 г",
        "Urglevodi": "12,98 г"
    },
    {
        "Title": "Можжевельник, шишкоягоды",
        "Calories": "130 кКал",
        "Proteins": "0 г",
        "Fats": "0 г",
        "Urglevodi": "28,7 г"
    },
    {
        "Title": "Морошка",
        "Calories": "40 кКал",
        "Proteins": "0,8 г",
        "Fats": "0,9 г",
        "Urglevodi": "7,4 г"
    },
    {
        "Title": "Морошка (Аляска)",
        "Calories": "51 кКал",
        "Proteins": "2,4 г",
        "Fats": "0,8 г",
        "Urglevodi": "8,6 г"
    },
    {
        "Title": "Мушмула",
        "Calories": "47 кКал",
        "Proteins": "0,43 г",
        "Fats": "0,2 г",
        "Urglevodi": "10,44 г"
    },
    {
        "Title": "Нансе фрукт (бирсонима толстолистная), замороженный",
        "Calories": "73 кКал",
        "Proteins": "0,66 г",
        "Fats": "1,16 г",
        "Urglevodi": "9,47 г"
    },
    {
        "Title": "Нансе фрукт (бирсонима толстолистная), консервированный в сиропе",
        "Calories": "95 кКал",
        "Proteins": "0,56 г",
        "Fats": "1,28 г",
        "Urglevodi": "15,79 г"
    },
    {
        "Title": "Наранхилла, замороженная",
        "Calories": "25 кКал",
        "Proteins": "0,44 г",
        "Fats": "0,22 г",
        "Urglevodi": "4,8 г"
    },
    {
        "Title": "Нектарин",
        "Calories": "44 кКал",
        "Proteins": "1,06 г",
        "Fats": "0,32 г",
        "Urglevodi": "8,85 г"
    },
    {
        "Title": "Облепиха",
        "Calories": "82 кКал",
        "Proteins": "1,2 г",
        "Fats": "5,4 г",
        "Urglevodi": "5,7 г"
    },
    {
        "Title": "Опунция (колючая груша)",
        "Calories": "41 кКал",
        "Proteins": "0,73 г",
        "Fats": "0,51 г",
        "Urglevodi": "5,97 г"
    },
    {
        "Title": "Папайя",
        "Calories": "43 кКал",
        "Proteins": "0,47 г",
        "Fats": "0,26 г",
        "Urglevodi": "9,12 г"
    },
    {
        "Title": "Папайя, консервированная в насыщенном сиропе",
        "Calories": "206 кКал",
        "Proteins": "0,14 г",
        "Fats": "0,55 г",
        "Urglevodi": "54,33 г"
    },
    {
        "Title": "Пектин жидкий",
        "Calories": "11 кКал",
        "Proteins": "0 г",
        "Fats": "0 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Персик",
        "Calories": "45 кКал",
        "Proteins": "0,9 г",
        "Fats": "0,1 г",
        "Urglevodi": "9,5 г"
    },
    {
        "Title": "Персик",
        "Calories": "39 кКал",
        "Proteins": "0,91 г",
        "Fats": "0,25 г",
        "Urglevodi": "8,04 г"
    },
    {
        "Title": "Персик сушеный",
        "Calories": "254 кКал",
        "Proteins": "3 г",
        "Fats": "0,4 г",
        "Urglevodi": "57,7 г"
    },
    {
        "Title": "Персики ломтиками, замороженные, подслащенные",
        "Calories": "94 кКал",
        "Proteins": "0,63 г",
        "Fats": "0,13 г",
        "Urglevodi": "22,18 г"
    },
    {
        "Title": "Персики сушеные",
        "Calories": "239 кКал",
        "Proteins": "3,61 г",
        "Fats": "0,76 г",
        "Urglevodi": "53,13 г"
    },
    {
        "Title": "Персики сушеные (дегидрированные)",
        "Calories": "325 кКал",
        "Proteins": "4,89 г",
        "Fats": "1,03 г",
        "Urglevodi": "83,18 г"
    },
    {
        "Title": "Персики сушеные (дегидрированные), тушеные",
        "Calories": "133 кКал",
        "Proteins": "2,01 г",
        "Fats": "0,42 г",
        "Urglevodi": "34,14 г"
    },
    {
        "Title": "Персики сушеные, тушеные без сахара",
        "Calories": "77 кКал",
        "Proteins": "1,16 г",
        "Fats": "0,25 г",
        "Urglevodi": "16,99 г"
    },
    {
        "Title": "Персики сушеные, тушеные с сахаром",
        "Calories": "103 кКал",
        "Proteins": "1,06 г",
        "Fats": "0,22 г",
        "Urglevodi": "24,2 г"
    },
    {
        "Title": "Персики, консервированные в водной заливке",
        "Calories": "24 кКал",
        "Proteins": "0,44 г",
        "Fats": "0,06 г",
        "Urglevodi": "4,81 г"
    },
    {
        "Title": "Персики, консервированные в легком сиропе",
        "Calories": "54 кКал",
        "Proteins": "0,45 г",
        "Fats": "0,03 г",
        "Urglevodi": "13,25 г"
    },
    {
        "Title": "Персики, консервированные в насыщенном сиропе",
        "Calories": "74 кКал",
        "Proteins": "0,45 г",
        "Fats": "0,1 г",
        "Urglevodi": "18,64 г"
    },
    {
        "Title": "Персики, консервированные в насыщенном сиропе, приправленные",
        "Calories": "75 кКал",
        "Proteins": "0,41 г",
        "Fats": "0,1 г",
        "Urglevodi": "18,78 г"
    },
    {
        "Title": "Персики, консервированные в насыщенном сиропе, сухой продукт",
        "Calories": "72 кКал",
        "Proteins": "0,52 г",
        "Fats": "0,18 г",
        "Urglevodi": "17,23 г"
    },
    {
        "Title": "Персики, консервированные в собственном соку",
        "Calories": "44 кКал",
        "Proteins": "0,63 г",
        "Fats": "0,03 г",
        "Urglevodi": "10,27 г"
    },
    {
        "Title": "Персики, консервированные в экстра-легком сиропе",
        "Calories": "42 кКал",
        "Proteins": "0,4 г",
        "Fats": "0,1 г",
        "Urglevodi": "10,1 г"
    },
    {
        "Title": "Персики, консервированные в экстра-насыщенном сиропе",
        "Calories": "96 кКал",
        "Proteins": "0,47 г",
        "Fats": "0,03 г",
        "Urglevodi": "25,06 г"
    },
    {
        "Title": "Персиковый компот. Консервы",
        "Calories": "88 кКал",
        "Proteins": "0,3 г",
        "Fats": "0,1 г",
        "Urglevodi": "21,6 г"
    },
    {
        "Title": "Питанга (суринамская вишня), сырая",
        "Calories": "33 кКал",
        "Proteins": "0,8 г",
        "Fats": "0,4 г",
        "Urglevodi": "7,49 г"
    },
    {
        "Title": "Плантан (овощной банан) жёлтый, жареный, латинский ресторан",
        "Calories": "236 кКал",
        "Proteins": "1,42 г",
        "Fats": "7,51 г",
        "Urglevodi": "37,57 г"
    },
    {
        "Title": "Плантан (овощной банан) жёлтый, приготовленный",
        "Calories": "155 кКал",
        "Proteins": "1,52 г",
        "Fats": "0,16 г",
        "Urglevodi": "39,17 г"
    },
    {
        "Title": "Плантан (овощной банан) жёлтый, сырой",
        "Calories": "122 кКал",
        "Proteins": "1,3 г",
        "Fats": "0,35 г",
        "Urglevodi": "30,19 г"
    },
    {
        "Title": "Плантан (овощной банан) зелёный жареный",
        "Calories": "309 кКал",
        "Proteins": "1,5 г",
        "Fats": "11,81 г",
        "Urglevodi": "45,67 г"
    },
    {
        "Title": "Плантан (овощной банан) зелёный, вареный",
        "Calories": "121 кКал",
        "Proteins": "1,09 г",
        "Fats": "0,08 г",
        "Urglevodi": "26,55 г"
    },
    {
        "Title": "Плантан (овощной банан) зелёный, сырой",
        "Calories": "152 кКал",
        "Proteins": "1,25 г",
        "Fats": "0,07 г",
        "Urglevodi": "34,46 г"
    },
    {
        "Title": "Плоды хлебного дерева, сырые",
        "Calories": "103 кКал",
        "Proteins": "1,07 г",
        "Fats": "0,23 г",
        "Urglevodi": "22,22 г"
    },
    {
        "Title": "Помело",
        "Calories": "38 кКал",
        "Proteins": "0,76 г",
        "Fats": "0,04 г",
        "Urglevodi": "8,62 г"
    },
    {
        "Title": "Порошок из плодов баобаба",
        "Calories": "250 кКал",
        "Proteins": "3,69 г",
        "Fats": "0,47 г",
        "Urglevodi": "35,15 г"
    },
    {
        "Title": "Рамбутан, консервированный в сахарном сиропе",
        "Calories": "82 кКал",
        "Proteins": "0,65 г",
        "Fats": "0,21 г",
        "Urglevodi": "19,97 г"
    },
    {
        "Title": "Ревень",
        "Calories": "21 кКал",
        "Proteins": "0,9 г",
        "Fats": "0,2 г",
        "Urglevodi": "2,74 г"
    },
    {
        "Title": "Ревень, замороженный, неприготовленный",
        "Calories": "21 кКал",
        "Proteins": "0,55 г",
        "Fats": "0,11 г",
        "Urglevodi": "3,3 г"
    },
    {
        "Title": "Ревень, замороженный, приготовленный с сахаром",
        "Calories": "116 кКал",
        "Proteins": "0,39 г",
        "Fats": "0,05 г",
        "Urglevodi": "29,2 г"
    },
    {
        "Title": "Розелла, сырая",
        "Calories": "49 кКал",
        "Proteins": "0,96 г",
        "Fats": "0,64 г",
        "Urglevodi": "11,31 г"
    },
    {
        "Title": "Рябина садовая красная",
        "Calories": "50 кКал",
        "Proteins": "1,4 г",
        "Fats": "0,2 г",
        "Urglevodi": "8,9 г"
    },
    {
        "Title": "Рябина черноплодная",
        "Calories": "55 кКал",
        "Proteins": "1,5 г",
        "Fats": "0,2 г",
        "Urglevodi": "10,9 г"
    },
    {
        "Title": "Саподилла, сырая",
        "Calories": "83 кКал",
        "Proteins": "0,44 г",
        "Fats": "1,1 г",
        "Urglevodi": "14,66 г"
    },
    {
        "Title": "Сапота (мармеладный плод), сырая",
        "Calories": "124 кКал",
        "Proteins": "1,45 г",
        "Fats": "0,46 г",
        "Urglevodi": "26,7 г"
    },
    {
        "Title": "Саусеп (сметанное яблоко) сырой",
        "Calories": "66 кКал",
        "Proteins": "1 г",
        "Fats": "0,3 г",
        "Urglevodi": "13,54 г"
    },
    {
        "Title": "Сахарные яблоки (анона), сырые",
        "Calories": "94 кКал",
        "Proteins": "2,06 г",
        "Fats": "0,29 г",
        "Urglevodi": "19,24 г"
    },
    {
        "Title": "Слива",
        "Calories": "46 кКал",
        "Proteins": "0,7 г",
        "Fats": "0,28 г",
        "Urglevodi": "10,02 г"
    },
    {
        "Title": "Слива (садовая)",
        "Calories": "49 кКал",
        "Proteins": "0,8 г",
        "Fats": "0,3 г",
        "Urglevodi": "9,6 г"
    },
    {
        "Title": "Слива вишненосная, алыча",
        "Calories": "34 кКал",
        "Proteins": "0,2 г",
        "Fats": "0,1 г",
        "Urglevodi": "7,9 г"
    },
    {
        "Title": "Слива дикая, северо-американская",
        "Calories": "91 кКал",
        "Proteins": "0,43 г",
        "Fats": "0,17 г",
        "Urglevodi": "15,95 г"
    },
    {
        "Title": "Слива Мирабель (желтая слива)",
        "Calories": "40 кКал",
        "Proteins": "1 г",
        "Fats": "0 г",
        "Urglevodi": "7,5 г"
    },
    {
        "Title": "Слива синяя, консервированная в водной заливке",
        "Calories": "41 кКал",
        "Proteins": "0,39 г",
        "Fats": "0,01 г",
        "Urglevodi": "10,13 г"
    },
    {
        "Title": "Слива синяя, консервированная в легком сахарном сиропе",
        "Calories": "63 кКал",
        "Proteins": "0,37 г",
        "Fats": "0,1 г",
        "Urglevodi": "15,38 г"
    },
    {
        "Title": "Слива синяя, консервированная в насыщенном сахарном сиропе",
        "Calories": "89 кКал",
        "Proteins": "0,36 г",
        "Fats": "0,1 г",
        "Urglevodi": "22,34 г"
    },
    {
        "Title": "Слива синяя, консервированная в собственном соку",
        "Calories": "58 кКал",
        "Proteins": "0,51 г",
        "Fats": "0,02 г",
        "Urglevodi": "14,25 г"
    },
    {
        "Title": "Слива синяя, консервированная в экстра-насыщенном сахарном сиропе",
        "Calories": "101 кКал",
        "Proteins": "0,36 г",
        "Fats": "0,1 г",
        "Urglevodi": "25,31 г"
    },
    {
        "Title": "Сливы, консервированные в насыщенном сиропе, сухой продукт",
        "Calories": "89 кКал",
        "Proteins": "0,44 г",
        "Fats": "0,14 г",
        "Urglevodi": "21,62 г"
    },
    {
        "Title": "Смородина белая",
        "Calories": "42 кКал",
        "Proteins": "0,5 г",
        "Fats": "0,2 г",
        "Urglevodi": "8 г"
    },
    {
        "Title": "Смородина красная",
        "Calories": "43 кКал",
        "Proteins": "0,6 г",
        "Fats": "0,2 г",
        "Urglevodi": "7,7 г"
    },
    {
        "Title": "Смородина черная",
        "Calories": "44 кКал",
        "Proteins": "1 г",
        "Fats": "0,4 г",
        "Urglevodi": "7,3 г"
    },
    {
        "Title": "Смородина черная, европейская",
        "Calories": "63 кКал",
        "Proteins": "1,4 г",
        "Fats": "0,41 г",
        "Urglevodi": "15,38 г"
    },
    {
        "Title": "Смородина, красная и белая",
        "Calories": "56 кКал",
        "Proteins": "1,4 г",
        "Fats": "0,2 г",
        "Urglevodi": "9,5 г"
    },
    {
        "Title": "Тамаринд, сырой",
        "Calories": "239 кКал",
        "Proteins": "2,8 г",
        "Fats": "0,6 г",
        "Urglevodi": "57,4 г"
    },
    {
        "Title": "Терн",
        "Calories": "54 кКал",
        "Proteins": "1,5 г",
        "Fats": "0,3 г",
        "Urglevodi": "9,4 г"
    },
    {
        "Title": "Фейхоа",
        "Calories": "61 кКал",
        "Proteins": "0,71 г",
        "Fats": "0,42 г",
        "Urglevodi": "8,81 г"
    },
    {
        "Title": "Физалис",
        "Calories": "53 кКал",
        "Proteins": "1,9 г",
        "Fats": "0,7 г",
        "Urglevodi": "11,2 г"
    },
    {
        "Title": "Финик, королевский",
        "Calories": "277 кКал",
        "Proteins": "1,81 г",
        "Fats": "0,15 г",
        "Urglevodi": "68,27 г"
    },
    {
        "Title": "Финики",
        "Calories": "292 кКал",
        "Proteins": "2,5 г",
        "Fats": "0,5 г",
        "Urglevodi": "69,2 г"
    },
    {
        "Title": "Финики Деглет нур",
        "Calories": "282 кКал",
        "Proteins": "2,45 г",
        "Fats": "0,39 г",
        "Urglevodi": "67,03 г"
    },
    {
        "Title": "Фруктовый коктейль (персик, ананас, груша, виноград и вишня), консервированный в водной заливке",
        "Calories": "32 кКал",
        "Proteins": "0,42 г",
        "Fats": "0,05 г",
        "Urglevodi": "7,51 г"
    },
    {
        "Title": "Фруктовый коктейль (персик, ананас, груша, виноград и вишня), консервированный в легком сахарном сиропе",
        "Calories": "57 кКал",
        "Proteins": "0,4 г",
        "Fats": "0,07 г",
        "Urglevodi": "13,93 г"
    },
    {
        "Title": "Фруктовый коктейль (персик, ананас, груша, виноград и вишня), консервированный в насыщенном сахарном сиропе",
        "Calories": "73 кКал",
        "Proteins": "0,39 г",
        "Fats": "0,07 г",
        "Urglevodi": "17,91 г"
    },
    {
        "Title": "Фруктовый коктейль (персик, ананас, груша, виноград и вишня), консервированный в собственном соку",
        "Calories": "46 кКал",
        "Proteins": "0,46 г",
        "Fats": "0,01 г",
        "Urglevodi": "10,86 г"
    },
    {
        "Title": "Фруктовый коктейль (персик, ананас, груша, виноград и вишня), консервированный в экстра-легком сахарном сиропе",
        "Calories": "45 кКал",
        "Proteins": "0,4 г",
        "Fats": "0,07 г",
        "Urglevodi": "10,53 г"
    },
    {
