Продукт,Калорийность,Белки,Жиры,Углеводы
"Жир кулинарный (шортенинг) для выпечки хлеба, на основе соевого (гидрогенизированного) и хлопкового масел",884 кКал,0 г,100 г,0 г
"Жир кулинарный (шортенинг) для выпечки, на основе гидрогенизированного соевого, пальмового и хлопкового масел",884 кКал,0 г,100 г,0 г
"Жир кулинарный (шортенинг) для жарки на основе гидрогенизированного соевого масла, безлинолиевый (менее 1%)",884 кКал,0 г,100 г,0 г
"Жир кулинарный (шортенинг) для жарки, жидкий, на основе частично гидрогенизированного соевого масла",884 кКал,0 г,100 г,0 г
"Жир кулинарный (шортенинг) для жарки, на основе говяжьего жира и хлопкового масла",900 кКал,0 г,100 г,0 г
"Жир кулинарный (шортенинг) для жарки, на основе пальмового гидрогенизированного масла",884 кКал,0 г,100 г,0 г
Жир кулинарный для жарки на основе частично гидрогенизированного соевого и кукурузного масел,884 кКал,0 г,100 г,0 г
Жир кулинарный на основе свиного жира и растительного масла,900 кКал,0 г,100 г,0 г
"Жир кулинарный,  для тортов, на основе соевого (гидрогенизированного) и хлопкового (гидрогенизированного) масел",884 кКал,0 г,100 г,0 г
"Жир кулинарный, домашний, из смеси растительных масел",884 кКал,0 г,"99,97 г",0 г
"Жир кулинарный, домашний, из смеси частично гидрогенизированных соевого и хлопкового масел",884 кКал,0 г,100 г,0 г
"Жир кулинарный, домашний, на основе смальца и растительного масла",900 кКал,0 г,100 г,0 г
"Жир кулинарный, домашний, на основе соевого (гидрогенизированного) и пальмового масел",884 кКал,0 г,100 г,0 г
"Жир кулинарный, на основе соевого (гидрогенизированного) и хлопкового масел",884 кКал,0 г,100 г,0 г
"Жир кулинарный, универсальный, на основе соевого (гидрогенизированного) и пальмового (гидрогенизированного) масел",884 кКал,0 г,100 г,0 г
Жир куриный,900 кКал,0 г,"99,8 г",0 г
Жир куриный,897 кКал,0 г,"99,7 г",0 г
Жир свиной,897 кКал,0 г,"99,5 г",0 г
Жир свиной топленый,896 кКал,0 г,"99,6 г",0 г
Жир свиной топленый (смалец),902 кКал,0 г,100 г,0 г
Жир утиный,882 кКал,0 г,"99,8 г",0 г
"Заправка для салата по домашнему рецепту, приготовленная",157 кКал,"4,2 г","9,5 г","14,9 г"
Кокосовое масло (жидкое),892 кКал,0 г,"99,06 г",0 г
Кокосовое масло (жидкое),899 кКал,0 г,"99,9 г",0 г
"Кокосовое масло гидрогенизированное, для пищевой промышленности, для изготовления взбитых кремов и добавок для кофе",880 кКал,0 г,"99,5 г",0 г
"Кокосовое масло, для пищевой промышленности, для конфетной глазури, масляных спреев, жарки орехов",884 кКал,0 г,100 г,0 г
"Кокосовое масло, кондитерский жир, стандартная основа для глазури для мороженного, промышленное",884 кКал,0 г,100 г,0 г
Конопляное масло,899 кКал,0 г,"99,85 г",0 г
"Кукурузное и канола (рапсовое) масла, смесь",884 кКал,0 г,100 г,0 г
Кукурузное масло,899 кКал,0 г,"99,9 г",0 г
Кукурузное масло для заправки салатов или готовки,900 кКал,0 г,100 г,0 г
"Кукурузное, арахисовое и оливковое масла (смесь)",884 кКал,0 г,100 г,0 г
Кунжутное масло,899 кКал,0 г,"99,9 г",0 г
Кунжутное масло для заправки салатов или готовки,884 кКал,0 г,100 г,0 г
Льняное масло,898 кКал,0 г,"99,8 г",0 г
Льняное масло с добавлением измельченного льняного семени,878 кКал,"0,37 г","99,01 г","0,39 г"
Льняное масло холодного отжима,884 кКал,"0,11 г","99,98 г",0 г
Льняное масло холодного отжима,884 кКал,"0,11 г","99,98 г",0 г
Маковое масло,884 кКал,0 г,100 г,0 г
Маковое масло,"898,2 кКал",0 г,"99,8 г",0 г
"Маргарин ""Славянский""",745 кКал,"0,5 г",82 г,"1,2 г"
"Маргарин ""Эра""",743 кКал,"0,3 г",82 г,1 г
Маргарин «Здоровье»,743 кКал,"0,5 г",82 г,"0,7 г"
Маргарин «Экстра»,744 кКал,"0,5 г",82 г,1 г
"Маргарин (спред) на основе растительного масла, 20% жира",175 кКал,0 г,"19,5 г","0,4 г"
"Маргарин (спред) на основе растительного масла, 20% жира, без соли",175 кКал,0 г,"19,5 г","0,4 г"
"Маргарин (спред) на основе растительного масла, 35-39% жира",349 кКал,"0,23 г","37,98 г","1,52 г"
"Маргарин (спред) на основе растительного масла, 37% жира, с солью, с витамином D",339 кКал,"0,51 г","37,77 г","0,66 г"
"Маргарин (спред) на основе растительного масла, 40% жира, с солью",362 кКал,1 г,40 г,1 г
"Маргарин (спред) на основе растительного масла, 50% жира, с солью",450 кКал,1 г,50 г,1 г
"Маргарин (спред) на основе растительного масла, 52% жира, подслащенный",534 кКал,0 г,52 г,"16,7 г"
"Маргарин (спред) на основе растительного масла, 60% жира, без соли",533 кКал,"0,17 г","59,81 г","0,86 г"
"Маргарин (спред) на основе растительного масла, 60% жира, без соли, с витамином D",542 кКал,"0,17 г","59,81 г","0,86 г"
"Маргарин (спред) на основе растительного масла, 60% жира, с солью",526 кКал,"0,6 г","59,17 г",0 г
"Маргарин (спред) на основе растительного масла, 60% жира, с солью, stick",537 кКал,"0,12 г","60,39 г","0,69 г"
"Маргарин (спред) на основе растительного масла, 60% жира, с солью, tub",533 кКал,"0,17 г","59,81 г","0,86 г"
"Маргарин (спред) на основе растительного масла, 60% жира, с солью, с витамином D",535 кКал,"0,6 г","59,17 г",0 г
"Маргарин (спред) на основе растительного масла, 60% жира, с солью, с витамином D, stick",537 кКал,"0,12 г","60,39 г","0,69 г"
"Маргарин (спред) на основе растительного масла, 60% жира, с солью, с витамином D, tub",533 кКал,"0,17 г","59,81 г","0,86 г"
"Маргарин (спред) на основе растительного масла, 67-70% жира",606 кКал,"0,07 г","68,29 г","0,59 г"
"Маргарин (спред) на основе растительного масла, обезжиренный",44 кКал,"0,1 г","3,04 г","4,34 г"
"Маргарин (спред) на основе растительного масла, обезжиренный, жидкий, с солью",43 кКал,"1,5 г",3 г,"2,5 г"
"Маргарин (спред) на основе соевого масла, 70% жира",628 кКал,"0,26 г","70,22 г","1,53 г"
"Маргарин (спред) с йогуртом, 35% жира, с солью",330 кКал,2 г,35 г,2 г
"Маргарин (спред) с йогуртом, 70% жира, с солью",630 кКал,"0,3 г",70 г,"0,5 г"
"Маргарин (спред), ""Light Buttery Spread"" компании SMART BALANCE",337 кКал,"0,02 г","36,41 г","1,98 г"
"Маргарин (спред), ""Light Spread"" компании BENECOL",357 кКал,0 г,"38,71 г","5,71 г"
"Маргарин (спред), ""Omega Plus Spread"" компании SMART BALANCE (с фитостеролами и рыбим жиром)",605 кКал,"0,13 г","70,95 г","0,16 г"
"Маргарин (спред), ""Regular Buttery Spread"" компании SMART BALANCE",583 кКал,"0,14 г","64,63 г","0,14 г"
"Маргарин (спред), ""Smart Squeeze"" компании SMART BEAT",47 кКал,0 г,"2,1 г","7,1 г"
"Маргарин (спред), ""Super Light "" компании  SMART BEAT, без жирных кислот",158 кКал,0 г,"17,1 г",0 г
"Маргарин в смеси со сливочным маслом, 80% жира, без соли",718 кКал,"0,9 г","80,7 г","0,6 г"
"Маргарин в смеси со сливочным маслом, 80% жира, на основе соевого масла",727 кКал,"0,31 г","80,32 г","0,77 г"
Маргарин молочный столовый,743 кКал,"0,3 г",82 г,1 г
Маргарин низкокалорийный 60% жирности,545 кКал,"0,5 г",60 г,"0,7 г"
Маргарин сливочный,743 кКал,"0,3 г",82 г,1 г
Маргарин шоколадный сливочный,641 кКал,"1,1 г","62,2 г","20,1 г"
"Маргарин, ""Soft Spread"" компании CANOLA HARVEST (включая рапсовое, пальмовое масла и масло из пальмовых зерен), 80% жира, в пластиковой коробке",730 кКал,"0,41 г","80,32 г","1,39 г"
"Маргарин, 80% жира, без соли, в пачке",717 кКал,"0,16 г","80,71 г","0,7 г"
"Маргарин, 80% жира, без соли, в пластиковой коробке",713 кКал,"0,22 г","80,17 г","0,75 г"
"Маргарин, 80% жира, без соли, с витамином D",717 кКал,"0,16 г","80,71 г","0,7 г"
"Маргарин, 80% жира, на основе кукурузного и соевого масел",717 кКал,"0,16 г","80,71 г","0,7 г"
"Маргарин, 80% жира, с солью, в пачке",717 кКал,"0,16 г","80,71 г","0,7 г"
"Маргарин, 80% жира, с солью, в пластиковой коробке",713 кКал,"0,22 г","80,17 г","0,75 г"
"Маргарин, 80% жира, с солью, с витамином D, в пачке",717 кКал,"0,16 г","80,71 г","0,7 г"
"Маргарин, 80% жира, с солью, с витамином D, в пластиковой коробке",713 кКал,"0,22 г","80,17 г","0,75 г"
"Маргарин, 80% жира, соевый",719 кКал,"0,9 г","80,5 г","0,9 г"
"Маргариновый спред, 40-49% жира",401 кКал,"0,27 г","44,46 г",0 г
Масло авокадо,884 кКал,0 г,100 г,0 г
Масло грецкого ореха,884 кКал,0 г,100 г,0 г
Масло из абрикосовых косточек,"899,1 кКал",0 г,"99,9 г",0 г
Масло из абрикосовых косточек,884 кКал,0 г,100 г,0 г
Масло из бразильского ореха бабассу,884 кКал,0 г,100 г,0 г
Масло из виноградных косточек,884 кКал,0 г,100 г,0 г
Масло из ореха ши,884 кКал,0 г,100 г,0 г
Масло из рисовых отрубей,884 кКал,0 г,100 г,0 г
Масло из ростков пшеницы,884 кКал,0 г,100 г,0 г
Масло из семян томатов,884 кКал,0 г,100 г,0 г
Масло из семян чайного дерева,884 кКал,0 г,100 г,0 г
Масло из сливовых косточек,"899,1 кКал",0 г,"99,9 г",0 г
Масло из фундука,884 кКал,0 г,100 г,0 г
Масло какао,884 кКал,0 г,100 г,0 г
Масло какао,899 кКал,0 г,"99,9 г",0 г
Масло какаовелла,898 кКал,0 г,"99,7 г",0 г
Масло канола,899 кКал,0 г,"99,9 г",0 г
Масло канола (распсовое),884 кКал,0 г,100 г,0 г
"Масло канола (распсовое) высокоолеиновое (70%), стойкое к окислению",884 кКал,0 г,100 г,0 г
"Масло канола (распсовое) высокоолеиновое, промышленное",900 кКал,0 г,100 г,0 г
"Масло канола (распсовое) частично гидрогенизированное, промышленное, для глубокой жарки",884 кКал,0 г,100 г,0 г
"Масло канола (распсовое), промышленное, для салатов, вока и легкой обжарки,  покупное",884 кКал,0 г,100 г,0 г
"Масло канола (распсовое), промышленное, не пенящееся",884 кКал,0 г,100 г,0 г
"Масло компании ""ENOVA"", для готовки и салатов, 80% диглициридов",884 кКал,0 г,100 г,0 г
Масло купу ассу,884 кКал,0 г,100 г,0 г
Масло мускатного ореха,884 кКал,0 г,100 г,0 г
Масло пловное,0 кКал,0 г,0 г,0 г
"Масло растительное, с низким содержанием жирных кислот",884 кКал,0 г,100 г,0 г
Масло укухуба,884 кКал,0 г,100 г,0 г
"Масло, кулинарный спрей PAM, оригинальное",792 кКал,"0,26 г","78,69 г","20,69 г"
Миндальное масло,884 кКал,0 г,100 г,0 г
Миндальное масло рафинированное,884 кКал,0 г,"99,9 г",0 г
"Мясной сок (смалец, говяжий и бараний жир)",889 кКал,0 г,"98,59 г",0 г
Овсяное масло,884 кКал,0 г,100 г,0 г
Оливковое масло,898 кКал,0 г,"99,8 г",0 г
Оливковое масло для заправки салатов или готовки,884 кКал,0 г,100 г,0 г
"Пальмовое и пальмоядровое масло негидрогенизированное, для пищевой промышленности, жир-наполнитель",880 кКал,0 г,"99,5 г",0 г
Пальмовое масло,899 кКал,0 г,"99,7 г",0 г
Пальмовое масло (из плодов масличной пальмы),884 кКал,0 г,100 г,0 г
Пальмоядровое масло (из семян масличной пальмы),862 кКал,0 г,100 г,0 г
"Пальмоядровое масло гидрогенизированное, для пищевой промышленности, для изготовления взбитых кремов",884 кКал,0 г,100 г,0 г
"Пальмоядровое масло гидрогенизированное, для пищевой промышленности, жир-наполнитель",884 кКал,0 г,100 г,0 г
"Пальмоядровое масло гидрогенизированное, для пищевой промышленности, кондитерский жир, используется аналогично высококачественному какао-маслу",884 кКал,0 г,100 г,0 г
"Пальмоядровое масло гидрогенизированное, для пищевой промышленности, кондитерский жир, используется аналогично сливочному маслу 95% жирности",884 кКал,0 г,100 г,0 г
"Пальмоядровое масло гидрогенизированное, для пищевой промышленности, кондитерский жир, продукт промежуточной переработки",884 кКал,0 г,100 г,0 г
Персиковое масло,"899,1 кКал",0 г,"99,9 г",0 г
Подсолнечное масло,899 кКал,0 г,"99,9 г",0 г
Подсолнечное масло высокоолеиновое (70% и более),884 кКал,0 г,100 г,0 г
Подсолнечное масло линолевое (менее 60%),884 кКал,0 г,100 г,0 г
Подсолнечное масло линолевое (приблизительно 65%),884 кКал,0 г,100 г,0 г
Подсолнечное масло линолевое (частично гидрогенизированное),884 кКал,0 г,100 г,0 г
"Подсолнечное масло, среднеоленовое, для жарки и заправки салатов, для пищевой промышленности",884 кКал,0 г,100 г,0 г
Рапсовое масло,899 кКал,0 г,"99,85 г",0 г
Рыбий жир из печени трески,902 кКал,0 г,100 г,0 г
Рыбий жир из печени трески,898 кКал,0 г,"99,8 г",0 г
Рыбий жир лососевый,902 кКал,0 г,100 г,0 г
"Рыбий жир, менхаден",902 кКал,0 г,100 г,0 г
"Рыбий жир, менхаден, полностью гидрогенизированный",902 кКал,0 г,100 г,0 г
"Рыбий жир, сардинный",902 кКал,0 г,100 г,0 г
"Рыбий жир, сельдевый",902 кКал,0 г,100 г,0 г
"Сало (шпик свиной, без шкурки)",841 кКал,"1,4 г","92,8 г",0 г
Сало баранье,902 кКал,0 г,100 г,0 г
"Сало соленое (шпик свиной, без шкурки)",816 кКал,"1,4 г",90 г,0 г
"Сафлоровое масло высокоолеиновое, более 70%",884 кКал,0 г,100 г,0 г
Сафлоровое масло линолевое (более 70%),884 кКал,0 г,100 г,0 г
"Соевое (частично гидрогенизированное) и хлопковое масла, смесь",884 кКал,0 г,100 г,0 г
Соевое масло,899 кКал,0 г,"99,9 г",0 г
"Соевое масло (частично гидрогенизированное и вымороженное), для пищевой промышленности, для чистой жарки",884 кКал,0 г,100 г,0 г
"Соевое масло (частично гидрогенизированное) и пальмовое, для пищевой промышленности, для изготовления глазури и наполнителей",884 кКал,0 г,100 г,0 г
"Соевое масло (частично гидрогенизированное) и хлопковое, для пищевой промышленности, для тортильи",884 кКал,0 г,100 г,0 г
"Соевое масло (частично гидрогенизированное),  для пищевой промышленности, для приготовления попкорна и приправленных овощей",884 кКал,0 г,100 г,0 г
"Соевое масло (частично гидрогенизированное), для пищевой промышленности",884 кКал,0 г,100 г,0 г
"Соевое масло (частично гидрогенизированное), для пищевой промышленности, со вкусом сливочного  масла",884 кКал,0 г,100 г,0 г
"Соевое масло гидрогенезированное, для пищевой промышленности",884 кКал,0 г,100 г,0 г
Соевое масло для заправки салатов или готовки,884 кКал,0 г,100 г,0 г
Соевое масло для заправки салатов или готовки (частично гидрогенизированное),884 кКал,0 г,100 г,0 г
"Соевое масло низколинолевое, для пищевой промышленности",900 кКал,0 г,100 г,0 г
Соевое масло рафинированное,884 кКал,0 г,100 г,0 г
"Соевое масло рафинированное, для пищевой промышленности, для вока и легкой обжарки",884 кКал,0 г,100 г,0 г
"Соевое масло, ультра низколинолевое, для пищевой промышленности",884 кКал,0 г,100 г,0 г
Соевый лецитин,763 кКал,0 г,100 г,0 г
"Спред на основе растительного масла, 53% жирности, низкокалорийный",465 кКал,0 г,53 г,0 г
Хлопковое масло,884 кКал,0 г,100 г,0 г
Хлопковое масло,"899,1 кКал",0 г,"99,9 г",0 г
"Хлопковое масло полностью гидрогенезированное, для пищевой промышленности",884 кКал,0 г,100 г,0 г
[
    {
        "Title": "Арахисовое масло (жидкое) для заправки салатов или готовки",
        "Calories": "884 кКал",
        "Proteins": "0 г",
        "Fats": "100 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Арахисовое масло жидкое",
        "Calories": "899 кКал",
        "Proteins": "0 г",
        "Fats": "99,9 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Горчичное масло",
        "Calories": "898 кКал",
        "Proteins": "0 г",
        "Fats": "99,8 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Горчичное масло",
        "Calories": "884 кКал",
        "Proteins": "0 г",
        "Fats": "100 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Жир бараний топленый",
        "Calories": "897 кКал",
        "Proteins": "0 г",
        "Fats": "99,7 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Жир говяжий",
        "Calories": "902 кКал",
        "Proteins": "0 г",
        "Fats": "100 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Жир говяжий топленый",
        "Calories": "896 кКал",
        "Proteins": "0 г",
        "Fats": "99,6 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Жир гусиный",
        "Calories": "900 кКал",
        "Proteins": "0 г",
        "Fats": "99,8 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Жир индейки",
        "Calories": "900 кКал",
        "Proteins": "0 г",
        "Fats": "99,8 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Жир кондитерский (шортенинг) для изготовления тортов и глазури, на основе гидрогенизированного соевого масла",
        "Calories": "884 кКал",
        "Proteins": "0 г",
        "Fats": "100 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Жир кондитерский (шортенинг), на основе гидрогенизированного кокосового и/или гидрогенизированного пальмоядрового масла",
        "Calories": "884 кКал",
        "Proteins": "0 г",
        "Fats": "100 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Жир кондитерский (шортенинг), на основе фракционированного пальмового масла",
        "Calories": "884 кКал",
        "Proteins": "0 г",
        "Fats": "100 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Жир кондитерский 71% для изделий из слоёного теста, на основе хлопкового и частично гидрогенизированного соевого масел",
        "Calories": "628 кКал",
        "Proteins": "0 г",
        "Fats": "71 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Жир кондитерский 80% для выпечки, изготовления соусов и конфет, на основе частично гидрогенизированного соевого масла",
        "Calories": "714 кКал",
        "Proteins": "0,18 г",
        "Fats": "80 г",
        "Urglevodi": "0,71 г"
    },
    {
        "Title": "Жир кондитерский 80% для изделий из слоёного теста, на основе хлопкового и частично гидрогенизированного соевого масел",
        "Calories": "714 кКал",
        "Proteins": "1,9 г",
        "Fats": "80,2 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Жир костный топленый",
        "Calories": "897 кКал",
        "Proteins": "0 г",
        "Fats": "99,7 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Жир кулинарный",
        "Calories": "897 кКал",
        "Proteins": "0 г",
        "Fats": "100 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Жир кулинарный \"Прима\"",
        "Calories": "897 кКал",
        "Proteins": "0 г",
        "Fats": "99,7 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Жир кулинарный «Белорусский»",
        "Calories": "897 кКал",
        "Proteins": "0 г",
        "Fats": "99,7 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Жир кулинарный «Восточный»",
        "Calories": "897 кКал",
        "Proteins": "0 г",
        "Fats": "99,7 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Жир кулинарный «Новинка»",
        "Calories": "897 кКал",
        "Proteins": "0 г",
        "Fats": "99,7 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Жир кулинарный «Украинский»",
        "Calories": "897 кКал",
        "Proteins": "0 г",
        "Fats": "99,7 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Жир кулинарный (шортенинг) для выпечки и кондитерских изделий, на основе частично гидрогенизированного соевого масла",
        "Calories": "884 кКал",
        "Proteins": "0 г",
        "Fats": "100 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Жир кулинарный (шортенинг) для выпечки хлеба, на основе соевого (гидрогенизированного) и хлопкового масел",
        "Calories": "884 кКал",
        "Proteins": "0 г",
        "Fats": "100 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Жир кулинарный (шортенинг) для выпечки, на основе гидрогенизированного соевого, пальмового и хлопкового масел",
        "Calories": "884 кКал",
        "Proteins": "0 г",
        "Fats": "100 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Жир кулинарный (шортенинг) для жарки на основе гидрогенизированного соевого масла, безлинолиевый (менее 1%)",
        "Calories": "884 кКал",
        "Proteins": "0 г",
        "Fats": "100 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Жир кулинарный (шортенинг) для жарки, жидкий, на основе частично гидрогенизированного соевого масла",
        "Calories": "884 кКал",
        "Proteins": "0 г",
        "Fats": "100 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Жир кулинарный (шортенинг) для жарки, на основе говяжьего жира и хлопкового масла",
        "Calories": "900 кКал",
        "Proteins": "0 г",
        "Fats": "100 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Жир кулинарный (шортенинг) для жарки, на основе пальмового гидрогенизированного масла",
        "Calories": "884 кКал",
        "Proteins": "0 г",
        "Fats": "100 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Жир кулинарный для жарки на основе частично гидрогенизированного соевого и кукурузного масел",
        "Calories": "884 кКал",
        "Proteins": "0 г",
        "Fats": "100 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Жир кулинарный на основе свиного жира и растительного масла",
        "Calories": "900 кКал",
        "Proteins": "0 г",
        "Fats": "100 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Жир кулинарный,  для тортов, на основе соевого (гидрогенизированного) и хлопкового (гидрогенизированного) масел",
        "Calories": "884 кКал",
        "Proteins": "0 г",
        "Fats": "100 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Жир кулинарный, домашний, из смеси растительных масел",
        "Calories": "884 кКал",
        "Proteins": "0 г",
        "Fats": "99,97 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Жир кулинарный, домашний, из смеси частично гидрогенизированных соевого и хлопкового масел",
        "Calories": "884 кКал",
        "Proteins": "0 г",
        "Fats": "100 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Жир кулинарный, домашний, на основе смальца и растительного масла",
        "Calories": "900 кКал",
        "Proteins": "0 г",
        "Fats": "100 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Жир кулинарный, домашний, на основе соевого (гидрогенизированного) и пальмового масел",
        "Calories": "884 кКал",
        "Proteins": "0 г",
        "Fats": "100 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Жир кулинарный, на основе соевого (гидрогенизированного) и хлопкового масел",
        "Calories": "884 кКал",
        "Proteins": "0 г",
        "Fats": "100 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Жир кулинарный, универсальный, на основе соевого (гидрогенизированного) и пальмового (гидрогенизированного) масел",
        "Calories": "884 кКал",
        "Proteins": "0 г",
        "Fats": "100 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Жир куриный",
        "Calories": "900 кКал",
        "Proteins": "0 г",
        "Fats": "99,8 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Жир куриный",
        "Calories": "897 кКал",
        "Proteins": "0 г",
        "Fats": "99,7 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Жир свиной",
        "Calories": "897 кКал",
        "Proteins": "0 г",
        "Fats": "99,5 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Жир свиной топленый",
        "Calories": "896 кКал",
        "Proteins": "0 г",
        "Fats": "99,6 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Жир свиной топленый (смалец)",
        "Calories": "902 кКал",
        "Proteins": "0 г",
        "Fats": "100 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Жир утиный",
        "Calories": "882 кКал",
        "Proteins": "0 г",
        "Fats": "99,8 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Заправка для салата по домашнему рецепту, приготовленная",
        "Calories": "157 кКал",
        "Proteins": "4,2 г",
        "Fats": "9,5 г",
        "Urglevodi": "14,9 г"
    },
    {
        "Title": "Кокосовое масло (жидкое)",
        "Calories": "892 кКал",
        "Proteins": "0 г",
        "Fats": "99,06 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Кокосовое масло (жидкое)",
        "Calories": "899 кКал",
        "Proteins": "0 г",
        "Fats": "99,9 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Кокосовое масло гидрогенизированное, для пищевой промышленности, для изготовления взбитых кремов и добавок для кофе",
        "Calories": "880 кКал",
        "Proteins": "0 г",
        "Fats": "99,5 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Кокосовое масло, для пищевой промышленности, для конфетной глазури, масляных спреев, жарки орехов",
        "Calories": "884 кКал",
        "Proteins": "0 г",
        "Fats": "100 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Кокосовое масло, кондитерский жир, стандартная основа для глазури для мороженного, промышленное",
        "Calories": "884 кКал",
        "Proteins": "0 г",
        "Fats": "100 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Конопляное масло",
        "Calories": "899 кКал",
        "Proteins": "0 г",
        "Fats": "99,85 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Кукурузное и канола (рапсовое) масла, смесь",
        "Calories": "884 кКал",
        "Proteins": "0 г",
        "Fats": "100 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Кукурузное масло",
        "Calories": "899 кКал",
        "Proteins": "0 г",
        "Fats": "99,9 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Кукурузное масло для заправки салатов или готовки",
        "Calories": "900 кКал",
        "Proteins": "0 г",
        "Fats": "100 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Кукурузное, арахисовое и оливковое масла (смесь)",
        "Calories": "884 кКал",
        "Proteins": "0 г",
        "Fats": "100 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Кунжутное масло",
        "Calories": "899 кКал",
        "Proteins": "0 г",
        "Fats": "99,9 г",
